chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.vcf_input,parameters.vcf_input.values,parameters.vcf_input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,vcf_input,vcf_input_filetype,runtime
,,2015-10-24 22:31:22.042286,slurm_normal,1445725922.0,0,,1.0,main_w1_handler0,2474425,10718918,False,,4980877.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21682704,,,32.0,,25821098,1445725897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-10-24 22:32:06.224598,71896.0,84005799,vcf,25.0
,,2015-08-04 20:27:46.100875,slurm_normal,1438720150.0,0,,1.0,main_w2_handler0,2400913,10063431,False,,4342294.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20687698,,,32.0,,24469009,1438720145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-04 20:29:16.378734,13290.0,1027192,vcf,5.0
,,2015-08-04 23:26:29.667071,slurm_normal,1438730831.0,0,,1.0,main_w2_handler1,2400933,10064181,False,,4342877.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20688894,,,32.0,,23980702,1438730804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-04 23:27:13.138200,20517.0,100044170,vcf,27.0
,,2015-08-04 23:16:28.309863,slurm_normal,1438730228.0,0,,1.0,main_w1_handler2,2400933,10064162,False,,4342841.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20688894,,,32.0,,23980702,1438730203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-04 23:17:10.426330,20517.0,100044170,vcf,25.0
,,2015-08-05 00:07:31.439155,slurm_normal,1438736966.0,0,,1.0,main_w1_handler1,2401043,10064309,False,,4343214.roundup,slurm,,132112168.0,corral-repl,,"""f2117a5a3b0511e5a516005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20689234,,,32.0,,23980702,1438736940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-05 01:09:31.721832,20517.0,127429060,vcf,26.0
,,2015-08-05 00:13:40.509241,slurm_normal,1438738082.0,0,,1.0,main_w2_handler1,2401044,10064323,False,,4343420.roundup,slurm,,132112168.0,corral-repl,,"""ccb813803b0611e5bee9005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20689253,,,32.0,,23980702,1438738038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-05 01:28:04.500384,20517.0,161936416,vcf,44.0
,,2015-08-05 00:17:40.607474,slurm_normal,1438739300.0,0,,1.0,main_w1_handler0,2401045,10064333,False,,4343465.roundup,slurm,,132112168.0,corral-repl,,"""5c111bda3b0711e5a7df005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20689268,,,32.0,,23980702,1438739270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-05 01:48:24.491398,20517.0,156745991,vcf,30.0
,,2015-08-05 20:21:34.470687,slurm_normal,1438810961.0,0,,1.0,main_w1_handler2,2401884,10069299,False,,4347837.roundup,slurm,,132112168.0,corral-repl,,"""8a85d3c23baf11e5ae5e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20697095,,,32.0,,23980702,1438810932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-05 21:42:44.043420,20517.0,135427599,vcf,29.0
,,2015-07-19 13:42:10.103350,slurm_normal,1437313370.0,0,,1.0,main_w1_handler1,2379897,9906932,False,,4195485.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20395042,,,32.0,,24111897,1437313365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-19 13:42:51.978111,66056.0,1096820,vcf,5.0
,,2015-08-06 18:32:20.482967,slurm_normal,1438885966.0,0,,1.0,main_w1_handler0,2382770,10074283,False,,4352150.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20705807,,,32.0,,24226970,1438885953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-06 18:32:50.275507,,4907007,vcf,13.0
,,2015-07-19 23:24:12.009239,slurm_normal,1437348284.0,0,,1.0,main_w2_handler1,2381787,9910624,False,,4198935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20423664,,,32.0,,24156451,1437348273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-19 23:24:48.867895,66233.0,493452,vcf,11.0
,,2015-08-07 20:01:50.755829,slurm_normal,1438990982.0,0,,1.0,main_w1_handler0,2403676,10080544,False,,4358886.roundup,slurm,,132112168.0,corral-repl,,"""11ff8dc63d3f11e5bba5005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20715336,,,32.0,,23980702,1438990955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-07 23:43:03.502358,20517.0,137993194,vcf,27.0
,,2015-08-07 22:06:27.682766,slurm_normal,1439000939.0,0,,1.0,main_w1_handler0,2403751,10081321,False,,4359244.roundup,slurm,,132112168.0,corral-repl,,"""7e5481aa3d5011e5b6cb005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20717201,,,32.0,,23980702,1439000904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-08 02:29:01.528063,20517.0,188165538,vcf,35.0
,,2015-08-07 22:08:13.513183,slurm_normal,1438998131.0,0,,1.0,main_w1_handler1,2403753,10081334,False,,4359150.roundup,slurm,,132112168.0,corral-repl,,"""c0f994143d5011e5a358005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20717227,,,32.0,,23980702,1438998106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-08 01:42:13.883163,20517.0,119863606,vcf,25.0
,,2015-08-07 21:49:15.425551,slurm_normal,1438994259.0,0,,1.0,main_w2_handler0,2403741,10081226,False,,4359043.roundup,slurm,,132112168.0,corral-repl,,"""18e7444e3d4e11e58085005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20716974,,,32.0,,23980702,1438994222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-08 00:37:42.448598,20517.0,217545952,vcf,37.0
,,2015-08-07 22:03:40.194952,slurm_normal,1438998085.0,0,,1.0,main_w1_handler1,2403750,10081304,False,,4359148.roundup,slurm,,132112168.0,corral-repl,,"""1b6807b03d5011e58bfa005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20717163,,,32.0,,23980702,1438998051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-08 01:41:27.170763,20517.0,174770766,vcf,34.0
,,2015-08-07 21:57:37.986968,slurm_normal,1439000479.0,0,,1.0,main_w2_handler0,2403747,10081267,False,,4359229.roundup,slurm,,132112168.0,corral-repl,,"""485d2c6a3d4f11e5bc07005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20717064,,,32.0,,23980702,1439000444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-08 02:21:20.731772,20517.0,208622886,vcf,35.0
,,2015-07-23 15:39:47.678453,slurm_normal,1437666096.0,0,,1.0,main_w2_handler1,2386733,9955817,False,,4240539.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20497596,,,32.0,,24274153,1437666089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-23 15:41:50.224758,66285.0,1301824,vcf,7.0
,,2015-07-24 12:32:09.998752,slurm_normal,1437741154.0,0,,1.0,main_w1_handler2,2384712,9965321,False,,4249723.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20512942,,,32.0,,24232183,1437741148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-24 12:32:36.800698,66582.0,578472,vcf,6.0
,,2015-07-23 20:06:54.119457,slurm_normal,1437682059.0,0,,1.0,main_w1_handler1,2380182,9958517,False,,4243164.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20503509,,,32.0,,24225379,1437682048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-23 20:07:47.474777,64170.0,5464,vcf,11.0
,,2015-08-07 19:54:13.136017,slurm_normal,1438986073.0,0,,1.0,main_w1_handler1,2403664,10080474,False,,4358652.roundup,slurm,,132112168.0,corral-repl,,"""ff4e5f003d3d11e58d37005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20715164,,,32.0,,23980702,1438985958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-07 22:21:16.447372,20517.0,98127871,vcf,115.0
,,2015-08-07 20:03:42.844297,slurm_normal,1438993624.0,0,,1.0,main_w2_handler1,2403678,10080565,False,,4359021.roundup,slurm,,132112168.0,corral-repl,,"""5a63dd883d3f11e58249005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20715367,,,32.0,,23980702,1438993582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-08 00:27:05.796354,20517.0,249994125,vcf,42.0
,,2015-07-22 21:54:26.928274,slurm_normal,1437602098.0,0,,1.0,main_w1_handler2,2386024,9947705,False,,4232615.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20487384,,,32.0,,24126784,1437602092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-22 21:55:05.483755,65999.0,3055981,vcf,6.0
,,2016-03-10 01:21:58.617899,slurm_normal,1457572941.0,0,,1.0,main_w2_handler0,2627396,12091303,False,,6315894.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23771777,,,32.0,,28881863,1457572937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-03-10 01:22:23.358670,78782.0,1695926,vcf,4.0
,,2015-08-07 19:51:30.448865,slurm_normal,1438981680.0,0,,1.0,main_w2_handler1,2403662,10080427,False,,4358258.roundup,slurm,,132112168.0,corral-repl,,"""a0489fca3d3d11e5aebd005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20715106,,,32.0,,23980702,1438981655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-07 21:08:03.970563,20517.0,116436987,vcf,25.0
,,2015-08-07 18:52:01.169002,slurm_normal,1438980708.0,0,,1.0,main_w2_handler0,2403600,10079895,False,,4358176.roundup,slurm,,132112168.0,corral-repl,,"""5b24ead23d3511e5afe3005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20714239,,,32.0,,23980702,1438980664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-07 20:51:56.914305,20517.0,170264141,vcf,44.0
,,2015-08-07 19:01:50.709106,slurm_normal,1438981678.0,0,,1.0,main_w2_handler0,2403620,10079965,False,,4358259.roundup,slurm,,132112168.0,corral-repl,,"""b47f3c9e3d3611e583e4005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20714366,,,32.0,,23980702,1438981657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-07 21:08:01.762971,20517.0,55947961,vcf,21.0
,,2015-08-07 21:54:35.535245,slurm_normal,1438994383.0,0,,1.0,main_w1_handler1,2403746,10081245,False,,4359048.roundup,slurm,,132112168.0,corral-repl,,"""d86f0f223d4e11e5b6ea005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20717021,,,32.0,,23980702,1438994360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-08 00:39:45.673492,20517.0,109289778,vcf,23.0
,,2015-07-25 01:40:22.176381,slurm_normal,1437788447.0,0,,1.0,main_w1_handler2,2388665,9974787,False,,4258918.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20524876,,,32.0,,24275590,1437788444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-25 01:40:51.437558,66718.0,639130,vcf,3.0
,,2015-08-07 19:56:36.593688,slurm_normal,1438984459.0,0,,1.0,main_w2_handler0,2403667,10080509,False,,4358526.roundup,slurm,,132112168.0,corral-repl,,"""599d673a3d3e11e5b6e9005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20715233,,,32.0,,23980702,1438984426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-07 21:54:22.106011,20517.0,117578769,vcf,33.0
,,2015-07-26 18:59:08.107303,slurm_normal,1437937375.0,0,,1.0,main_w1_handler1,2390508,9998101,False,,4280855.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20565865,,,32.0,,24321938,1437937184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-26 19:02:57.184565,66911.0,14088,vcf,191.0
,,2015-07-24 20:03:46.488280,slurm_normal,1437768262.0,0,,1.0,main_w2_handler0,2387758,9971040,False,,4255031.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20523682,,,32.0,,24282885,1437768256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-24 20:04:24.861639,66780.0,784892,vcf,6.0
,,2015-07-24 21:13:26.331918,slurm_normal,1437772438.0,0,,1.0,main_w1_handler1,2387758,9971532,False,,4255628.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20523418,,,32.0,,24282885,1437772434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-24 21:14:02.785635,66780.0,896896,vcf,4.0
,,2015-07-24 21:33:20.027430,slurm_normal,1437773628.0,0,,1.0,main_w1_handler2,2387758,9972013,False,,4255903.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20523418,,,32.0,,24282885,1437773624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-24 21:33:50.281372,66780.0,896896,vcf,4.0
,,2015-07-25 01:40:24.241830,slurm_normal,1437788455.0,0,,1.0,main_w2_handler0,2388665,9974790,False,,4258924.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20524879,,,32.0,,24275590,1437788450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-25 01:40:57.437487,66718.0,705777,vcf,5.0
,,2015-07-25 01:40:23.235881,slurm_normal,1437788448.0,0,,1.0,main_w1_handler0,2388665,9974789,False,,4258920.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20524878,,,32.0,,24275590,1437788444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-25 01:40:56.121510,66718.0,632887,vcf,4.0
,,2015-07-25 06:07:35.067888,slurm_normal,1437804487.0,0,,1.0,main_w2_handler1,2387869,9976584,False,,4260494.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20510977,,,32.0,,24272128,1437804476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-25 06:08:09.996103,66670.0,14439105,vcf,11.0
,,2015-07-25 08:00:05.870799,slurm_normal,1437811236.0,0,,1.0,main_w2_handler0,2388300,9977342,False,,4261228.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20532956,,,32.0,,24312731,1437811229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-25 08:00:38.942958,66272.0,1553213,vcf,7.0
,,2015-07-25 11:01:58.329615,slurm_normal,1437822141.0,0,,1.0,main_w2_handler1,2388300,9978146,False,,4262001.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20534376,,,32.0,,24312731,1437822136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-25 11:02:23.552186,66272.0,408415,vcf,5.0
,,2015-07-25 11:15:26.487492,slurm_normal,1437822951.0,0,,1.0,main_w1_handler2,2389049,9978214,False,,4262069.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20533707,,,32.0,,24310090,1437822948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-25 11:15:54.388021,66848.0,656232,vcf,3.0
,,2015-07-25 15:10:27.466312,slurm_normal,1437837058.0,0,,1.0,main_w1_handler2,2388960,9980281,False,,4263698.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20537175,,,32.0,,24056638,1437837054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-25 15:11:03.174458,65857.0,1553255,vcf,4.0
,,2015-07-25 20:26:26.548631,slurm_normal,1437856013.0,0,,1.0,main_w1_handler0,2389807,9984401,False,,4267257.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20545537,,,32.0,,24225379,1437856008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-25 20:26:56.033675,64170.0,246680,vcf,5.0
,,2015-07-25 21:48:51.035279,slurm_normal,1437860967.0,0,,1.0,main_w1_handler0,2388879,9985225,False,,4268070.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20533022,,,32.0,,24274153,1437860958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-25 21:49:30.091655,66285.0,246305,vcf,9.0
,,2015-07-26 12:10:20.901000,slurm_normal,1437912641.0,0,,1.0,main_w1_handler0,2389564,9992730,False,,4275733.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20557587,,,32.0,,24211045,1437912637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-26 12:10:43.390480,66066.0,1228781,vcf,4.0
,,2015-08-09 14:10:27.940211,slurm_normal,1439129454.0,0,,1.0,main_w2_handler0,2403919,10085804,False,,4362563.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20723794,,,32.0,,24254914,1439129449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-09 14:10:56.972295,45381.0,220240,vcf,5.0
,,2015-07-26 18:59:26.881959,slurm_normal,1437937200.0,0,,1.0,main_w2_handler0,2390508,9998108,False,,4280860.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20565762,,,32.0,,24321938,1437937192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-26 19:00:03.451488,66911.0,14088,vcf,8.0
,,2015-08-10 10:37:12.470354,slurm_normal,1439203075.0,0,,1.0,main_w1_handler0,2405141,10091134,False,,4366944.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20731818,,,32.0,,24441689,1439203071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-10 10:37:58.846200,67349.0,636824,vcf,4.0
,,2015-08-10 10:37:13.703331,slurm_normal,1439203060.0,0,,1.0,main_w1_handler2,2405141,10091135,False,,4366942.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20731819,,,32.0,,24441689,1439203054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-10 10:37:41.994397,67349.0,706638,vcf,6.0
,,2015-07-26 18:21:31.594195,slurm_normal,1437934914.0,0,,1.0,main_w1_handler1,2383889,9997468,False,,4280195.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20565895,,,32.0,,24195004,1437934906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-26 18:22:00.122160,66437.0,1985,vcf,8.0
,,2015-09-18 20:15:02.652686,slurm_normal,1442607370.0,0,,1.0,main_w1_handler0,2438166,10357129,False,,4639507.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21140364,,,32.0,,25086971,1442607322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-09-18 20:16:12.700392,68897.0,221553509,vcf,48.0
,,2015-08-14 20:04:25.685827,slurm_normal,1439582718.0,0,,1.0,main_w2_handler1,2408022,10121438,False,,4394288.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20767405,,,32.0,,24549736,1439582706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-14 20:05:22.320784,67360.0,1271918,vcf,12.0
,,2015-08-14 20:06:47.551861,slurm_normal,1439582852.0,0,,1.0,main_w1_handler1,2408295,10121456,False,Job output deleted by user before job completed.,4394309.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20770265,,,32.0,,24549736,1439582848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-14 20:07:40.362858,67360.0,1190994,vcf,4.0
,,2015-08-14 20:08:02.488278,slurm_normal,1439582915.0,0,,1.0,main_w1_handler0,2408295,10121463,False,,4394315.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20770232,,,32.0,,24549736,1439582907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-14 20:08:37.838648,67360.0,1112775,vcf,8.0
,,2015-08-13 02:10:12.774198,slurm_normal,1439431838.0,0,,1.0,main_w2_handler0,2320014,10106590,False,,4380530.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20755451,,,32.0,,23288624,1439431834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-13 02:10:43.034772,,114228,vcf,4.0
,,2015-07-26 21:08:47.115966,slurm_normal,1437944951.0,0,,1.0,main_w2_handler0,2390865,10000211,False,,4282869.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20568166,,,32.0,,24232849,1437944945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-07-26 21:09:14.363067,66585.0,267661,vcf,6.0
,,2015-08-14 17:42:32.160540,slurm_normal,1439574204.0,0,,1.0,main_w1_handler2,2408866,10120340,False,,4393166.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""",20776264,,,32.0,,24689070,1439574197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2015-08-14 17:43:26.447491,60417.0,36752,vcf,7.0
