create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-05-18 19:24:03.173448,slurm_normal,1495135663.0,0,1.0,main_w3_handler0,3072485,15883045,False,,81041,bed,9982977.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641511}]","""MYBrelated_tnt`At5g52660_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:27:45.913172,104097.0,4.0
2017-05-18 19:23:42.441856,slurm_normal,1495135686.0,0,1.0,main_w4_handler0,3072485,15883023,False,,210585,bed,9982988.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641491}]","""NAC_tnt`ANAC050_col_v3a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:28:12.402592,104097.0,6.0
2017-05-18 19:24:41.217287,slurm_normal,1495135904.0,0,1.0,main_w3_handler1,3072485,15883079,False,,54226,bed,9983082.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641545}]","""MYB_tnt`MYB3R5_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:31:47.045310,104097.0,4.0
2017-05-18 19:24:31.562228,slurm_normal,1495135839.0,0,1.0,main_w3_handler1,3072485,15883069,False,,61858,bed,9983053.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641535}]","""MYB_tnt`MYB65_col200_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:30:43.704765,104097.0,5.0
2017-05-18 19:23:37.244541,slurm_normal,1495135708.0,0,1.0,main_w4_handler0,3072485,15883019,False,,281416,bed,9982996.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641487}]","""NAC_tnt`ANAC058_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:28:31.187555,104097.0,5.0
2017-05-18 19:23:34.679932,slurm_normal,1495135685.0,0,1.0,main_w4_handler0,3072485,15883016,False,,320289,bed,9982987.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641484}]","""NAC_tnt`ANAC071_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:28:11.888517,104097.0,5.0
2017-05-18 19:23:49.893581,slurm_normal,1495135812.0,0,1.0,main_w4_handler1,3072485,15883030,False,,127618,bed,9983044.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641497}]","""NAC_tnt`ANAC034_col`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:30:15.255497,104097.0,5.0
2017-05-18 19:26:37.383446,slurm_normal,1495135818.0,0,1.0,main_w3_handler0,3072485,15883184,False,,33117,bed,9983047.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641673}]","""bZIP_tnt`VIP1_col_v3a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:30:21.527926,104097.0,4.0
2017-05-18 19:25:01.914995,slurm_normal,1495135828.0,0,1.0,main_w3_handler0,3072485,15883097,False,,16200,bed,9983052.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641563}]","""HSF_tnt`HSF21_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:30:29.669239,104097.0,4.0
2017-05-18 19:27:48.857886,slurm_normal,1495135896.0,0,1.0,main_w3_handler0,3072485,15883247,False,,63557,bed,9983077.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641732}]","""AP2EREBP_tnt`ERF3_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:31:40.589650,104097.0,5.0
2017-05-18 19:25:47.138265,slurm_normal,1495135959.0,0,1.0,main_w3_handler0,3072485,15883142,False,,20553,bed,9983108.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641625}]","""C3H_tnt`At5g08750_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:32:40.499152,104097.0,7.0
2017-05-18 19:26:57.886031,slurm_normal,1495136101.0,0,1.0,main_w3_handler0,3072485,15883204,False,,88005,bed,9983174.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641692}]","""bZIP_tnt`bZIP18_col_v31`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:35:04.457036,104097.0,5.0
2017-05-18 19:24:36.479106,slurm_normal,1495135829.0,0,1.0,main_w4_handler0,3072485,15883074,False,,132350,bed,9983051.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641540}]","""MYB_tnt`MYB49_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:30:30.055275,104097.0,5.0
2017-05-18 19:24:47.848599,slurm_normal,1495136040.0,0,1.0,main_w4_handler1,3072485,15883085,False,,108655,bed,9983141.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641551}]","""mTERF_tnt`AT5G23930_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:34:02.902991,104097.0,4.0
2017-05-18 19:27:02.540439,slurm_normal,1495136114.0,0,1.0,main_w3_handler0,3072485,15883208,False,,100837,bed,9983178.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641696}]","""bZIP_tnt`ABI5_col_v3h`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:35:17.401035,104097.0,4.0
2017-05-18 19:26:17.179374,slurm_normal,1495136062.0,0,1.0,main_w3_handler0,3072485,15883167,False,,245722,bed,9983156.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641656}]","""C2C2dof_tnt`COG1_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:34:25.846809,104097.0,4.0
2017-05-18 19:27:18.978141,slurm_normal,1495136142.0,0,1.0,main_w3_handler0,3072485,15883224,False,,37243,bed,9983190.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641711}]","""AP2EREBP_tnt`TINY_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:35:44.770797,104097.0,4.0
2017-05-18 19:27:40.936067,slurm_normal,1495136198.0,0,1.0,main_w3_handler0,3072485,15883241,False,,143924,bed,9983208.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641726}]","""AP2EREBP_tnt`ERF11_col_b`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:36:41.407283,104097.0,4.0
2017-05-18 19:27:42.380645,slurm_normal,1495136209.0,0,1.0,main_w3_handler0,3072485,15883242,False,,103245,bed,9983211.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641727}]","""AP2EREBP_tnt`ERF10_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:36:54.952929,104097.0,4.0
2017-05-18 19:25:25.770644,slurm_normal,1495136037.0,0,1.0,main_w3_handler1,3072485,15883123,False,,276562,bed,9983140.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641605}]","""G2like_tnt`AT4G37180_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:33:58.942311,104097.0,4.0
2017-05-18 19:25:51.843563,slurm_normal,1495136092.0,0,1.0,main_w3_handler1,3072485,15883146,False,,46496,bed,9983170.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641635}]","""C2H2_tnt`JKD_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:34:55.935736,104097.0,4.0
2017-05-18 19:27:21.055913,slurm_normal,1495136289.0,0,1.0,main_w3_handler1,3072485,15883227,False,,135297,bed,9983246.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641713}]","""AP2EREBP_tnt`RAP212_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:38:12.354061,104097.0,5.0
2017-05-18 19:26:46.439376,slurm_normal,1495136238.0,0,1.0,main_w3_handler1,3072485,15883193,False,,87500,bed,9983224.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641681}]","""bZIP_tnt`TGA1_col`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:37:23.885331,104097.0,4.0
2017-05-18 19:27:57.978935,slurm_normal,1495136040.0,0,1.0,main_w4_handler0,3072485,15883256,False,,119548,bed,9983143.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641740}]","""AP2EREBP_tnt`CRF10_col100_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:34:04.189531,104097.0,4.0
2017-05-18 19:26:48.149593,slurm_normal,1495136139.0,0,1.0,main_w4_handler0,3072485,15883195,False,,52423,bed,9983187.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641683}]","""bZIP_tnt`GBF5_col_v3a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:35:44.694369,104097.0,4.0
2017-05-18 19:27:36.999437,slurm_normal,1495136198.0,0,1.0,main_w3_handler0,3072485,15883239,False,,108753,bed,9983206.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641724}]","""AP2EREBP_tnt`ERF38_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:36:41.093868,104097.0,4.0
2017-05-18 19:25:39.297102,slurm_normal,1495136069.0,0,1.0,main_w3_handler1,3072485,15883135,False,,24680,bed,9983159.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641617}]","""E2FDP_tnt`DEL2_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:34:33.858310,104097.0,4.0
2017-05-18 19:25:30.091338,slurm_normal,1495136059.0,0,1.0,main_w3_handler1,3072485,15883127,False,,268259,bed,9983155.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641609}]","""G2like_tnt`At2g03500_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:34:22.477723,104097.0,5.0
2017-05-18 19:27:54.244347,slurm_normal,1495136225.0,0,1.0,main_w4_handler0,3072485,15883252,False,,70641,bed,9983219.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641737}]","""AP2EREBP_tnt`DEAR2_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:37:06.820288,104097.0,4.0
2017-05-18 19:25:53.103835,slurm_normal,1495136103.0,0,1.0,main_w3_handler1,3072485,15883147,False,,103270,bed,9983175.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641636}]","""C2H2_tnt`IDD7_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:35:07.152187,104097.0,4.0
2017-05-18 19:28:13.288120,slurm_normal,1495136240.0,0,1.0,main_w3_handler0,3072485,15883271,False,,117029,bed,9983225.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641755}]","""AP2EREBP_tnt`AT1G77200_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:37:23.074189,104097.0,4.0
2017-05-18 19:25:44.444525,slurm_normal,1495136129.0,0,1.0,main_w4_handler1,3072485,15883140,False,,55236,bed,9983181.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641622}]","""CAMTA_tnt`CAMTA1_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:35:31.263808,104097.0,5.0
2017-05-18 19:27:15.434103,slurm_normal,1495136206.0,0,1.0,main_w3_handler1,3072485,15883221,False,,205246,bed,9983210.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641708}]","""ARID_tnt`AT1G20910_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:36:47.130386,104097.0,4.0
2017-05-18 19:26:24.159759,slurm_normal,1495136209.0,0,1.0,main_w4_handler1,3072485,15883173,False,,134482,bed,9983212.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641662}]","""C2C2dof_tnt`AT3G52440_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:36:51.516836,104097.0,4.0
2017-05-18 19:26:39.542222,slurm_normal,1495136218.0,0,1.0,main_w3_handler1,3072485,15883186,False,,90108,bed,9983217.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641675}]","""bZIP_tnt`TGA9_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:37:03.237735,104097.0,4.0
2017-05-18 19:23:51.917510,slurm_normal,1495135736.0,0,1.0,main_w4_handler0,3072485,15883033,False,,166490,bed,9983009.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641499}]","""NAC_tnt`ANAC020_col_v31`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:29:03.267224,104097.0,4.0
2017-05-18 19:28:30.729225,slurm_normal,1495136304.0,0,1.0,main_w4_handler0,3072485,15883288,False,,12529,bed,9983250.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641770}]","""MYBrelated_tnt`TRP2_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:38:27.418779,104097.0,4.0
2017-05-18 19:26:59.241628,slurm_normal,1495136258.0,0,1.0,main_w3_handler1,3072485,15883205,False,,37124,bed,9983233.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641693}]","""bZIP_tnt`bZIP16_col_v3a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:37:42.670903,104097.0,4.0
2017-05-18 19:28:09.389402,slurm_normal,1495136388.0,0,1.0,main_w3_handler1,3072485,15883267,False,,12165,bed,9983289.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641752}]","""AP2EREBP_tnt`AT4G18450_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:39:52.568022,104097.0,4.0
2017-05-18 19:27:10.933691,slurm_normal,1495136327.0,0,1.0,main_w4_handler1,3072485,15883216,False,,185788,bed,9983256.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641703}]","""bHLH_tnt`bHLH28_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:38:50.269507,104097.0,5.0
2017-05-18 19:26:54.530223,slurm_normal,1495136308.0,0,1.0,main_w4_handler1,3072485,15883201,False,,16819,bed,9983251.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641689}]","""bZIP_tnt`bZIP48_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:38:31.218987,104097.0,5.0
2017-05-18 19:27:47.560429,slurm_normal,1495136379.0,0,1.0,main_w4_handler1,3072485,15883246,False,,118514,bed,9983285.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641731}]","""AP2EREBP_tnt`ERF4_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:39:40.958414,104097.0,4.0
