chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.breaks,parameters.chromInfo,parameters.dbkey,parameters.density,parameters.frequency,parameters.input,parameters.input|__identifier__,parameters.numerical_column,parameters.numerical_column.__class__,parameters.numerical_column.value,parameters.title,parameters.xlab,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-09-15 16:22:06.730776,roundup_single,1410798138.0,0,1.0,main_w2_handler1,2039808,7795066,False,,94532,tabular,1780558,slurm,,132112264.0,corral-repl,,,"""10""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",16885085,,"""3""",,,"""Histogram""","""V1""",32.0,,16999209,1410798133.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-15 16:22:20.941322,40645.0,5.0
,,2014-09-15 16:46:12.956899,roundup_single,1410799608.0,0,1.0,main_w2_handler0,2052939,7795387,False,,49767727,tabular,1780873,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",16885555,,"""2""",,,"""Histogram of length""","""Footprint length""",32.0,,17005632,1410799583.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-15 16:46:49.419922,,25.0
,,2014-09-15 16:48:09.769840,roundup_single,1410799706.0,0,1.0,main_w2_handler1,2052939,7795439,False,,49767727,tabular,1780919,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",16885555,,"""2""",,,"""Histogram of length freq""","""length freq""",32.0,,17005632,1410799695.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-15 16:48:28.543683,,11.0
,,2014-09-15 19:18:00.941968,roundup_single,1410808691.0,0,1.0,main_w2_handler1,2021938,7797189,False,,7248,tabular,1782306,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",16629898,,"""1""",,,"""""","""""",32.0,,16360073,1410808687.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-15 19:18:14.835852,,4.0
,,2014-09-15 20:06:16.919543,roundup_single,1410811584.0,0,1.0,main_w2_handler0,2052039,7797303,False,,236583,bed,1782502,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",16888606,,"""5""",,,"""Histogram""","""V1""",32.0,,16991350,1410811581.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-15 20:06:27.676939,41160.0,3.0
,,2014-09-15 19:32:47.407555,roundup_single,1410809576.0,0,1.0,main_w1_handler1,2021938,7797209,False,,9656,tabular,1782350,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",16888243,,"""1""",,,"""""","""""",32.0,,16360073,1410809571.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-15 19:32:58.567105,,5.0
,,2014-09-15 20:09:44.861777,roundup_single,1410811796.0,0,1.0,main_w1_handler1,2052039,7797320,False,,236583,bed,1782521,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""True""",16888606,,"""5""",,,"""Histogram""","""V1""",32.0,,16991350,1410811792.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-15 20:09:57.680854,41160.0,4.0
,,2014-09-15 20:12:34.061915,roundup_single,1410811962.0,0,1.0,main_w1_handler0,2052039,7797326,False,,270949,tabular,1782531,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""","""True""",16888714,,"""2""",,,"""Sequence Length""","""bp""",32.0,,16991350,1410811959.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-15 20:12:45.455899,41160.0,3.0
,,2014-09-15 20:14:00.406076,roundup_single,1410812049.0,0,1.0,main_w1_handler0,2052039,7797334,False,,236583,bed,1782541,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""","""True""",16888606,,"""5""",,,"""Read Count""","""reads""",32.0,,16991350,1410812045.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-15 20:14:10.026268,41160.0,4.0
,,2014-09-15 20:12:40.550931,roundup_single,1410811971.0,0,1.0,main_w2_handler0,2052039,7797327,False,,270949,tabular,1782534,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""","""False""",16888714,,"""2""",,,"""Sequence Length""","""bp""",32.0,,16991350,1410811968.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-15 20:12:52.618587,41160.0,3.0
,,2015-01-02 05:23:00.942569,rodeo_normal,1420176763.0,0,1.0,main_w2_handler1,2160762,8489131,False,,6165619850,sam,2403062.roundup,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""False""",18104839,,"""2""",,,"""Histogram""","""V1""",32.0,,20271355,1420176197.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-01-02 05:32:45.754550,57784.0,566.0
,,2014-09-16 04:06:26.684517,roundup_single,1410840399.0,0,1.0,main_w1_handler1,2053502,7798964,False,,3633162,tabular,1784252,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""False""",16893852,,"""2""",,,"""Histogram""","""V1""",32.0,,17006476,1410840394.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-16 04:06:41.711907,53059.0,5.0
,,2014-09-17 15:08:47.989952,roundup_single,1410966566.0,0,1.0,main_w1_handler1,2039808,7808153,False,,83273,tabular,1792965,slurm,,132112264.0,corral-repl,,,"""10""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",16915337,,"""3""",,,"""Histogram""","""no. of nts""",32.0,,17034036,1410966560.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-17 15:09:28.419464,40645.0,6.0
,,2015-01-02 05:23:08.632877,rodeo_normal,1420176786.0,0,1.0,main_w1_handler1,2160762,8489132,False,,6165619850,sam,2403064.roundup,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""True""",18104839,,"""2""",,,"""Histogram""","""V1""",32.0,,20271355,1420176207.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-01-02 05:33:07.587572,57784.0,579.0
,,2014-09-22 17:24:55.686904,roundup_single,1411406712.0,0,1.0,main_w2_handler1,1935764,7828157,False,,412559,tabular,1812563,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""True""",16976238,,"""2""",,,"""Sequence Length""","""bp""",32.0,,16991350,1411406708.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-22 17:25:13.453669,41160.0,4.0
,,2014-09-22 18:07:06.172632,roundup_single,1411409246.0,0,1.0,main_w2_handler0,2052039,7828976,False,,264423,tabular,1813108,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""","""True""",16977049,,"""2""",,,"""Sequence Length""","""bp""",32.0,,16991350,1411409243.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-22 18:07:28.365571,41160.0,3.0
,,2014-09-22 18:07:45.708428,roundup_single,1411409283.0,0,1.0,main_w2_handler1,2052039,7829045,False,,264423,tabular,1813121,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""True""",16977049,,"""2""",,,"""Sequence Length""","""bp""",32.0,,16991350,1411409279.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-22 18:08:05.963796,41160.0,4.0
,,2015-01-05 12:27:01.191499,rodeo_normal,1420460845.0,0,1.0,main_w2_handler0,2164383,8499155,False,,145,tabular,691951.rodeo,slurm,,16332532.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",18130517,,"""2""",,,"""Histogram""","""V1""",2.0,,20337975,1420460837.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-01-05 12:27:28.231844,,8.0
,,2014-09-23 21:35:59.216912,roundup_single,1411508211.0,0,1.0,main_w1_handler1,2063559,7844850,False,,44504698,bed,1828324,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""True""",16997841,,"""2""",,,"""Histogram""","""V1""",32.0,,17164067,1411508169.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-23 21:37:06.028549,,42.0
,,2015-01-03 00:35:56.058455,rodeo_normal,1420245377.0,0,1.0,main_w2_handler0,2163040,8491987,False,,711618,tabular,679642.rodeo,slurm,,16332532.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",18118809,,"""2""",,,"""Histogram""","""V1""",2.0,,20076037,1420245368.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-01-03 00:36:20.966210,24201.0,9.0
,,2015-01-03 00:40:11.601794,rodeo_normal,1420245631.0,0,1.0,main_w1_handler1,2163040,8491994,False,,711618,tabular,679655.rodeo,slurm,,16332532.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",18118819,,"""2""",,,"""Histogram""","""V1""",2.0,,20076037,1420245623.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-01-03 00:40:34.084050,24201.0,8.0
,,2014-09-24 21:40:53.490103,roundup_single,1411594870.0,0,1.0,main_w1_handler1,1854828,7855631,False,,1079907,tabular,1837583,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",17012758,,"""2""",,,"""Histogram""","""SP scaffold >100K""",32.0,,17191989,1411594864.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-24 21:41:11.844798,35312.0,6.0
,,2014-09-24 21:48:08.574050,roundup_single,1411595303.0,0,1.0,main_w1_handler0,1854828,7855661,False,,22116,tabular,1837632,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",17012788,,"""2""",,,"""Histogram""","""SP scaffolds>250K""",32.0,,17191989,1411595299.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-24 21:48:25.314285,35312.0,4.0
,,2014-09-24 21:58:54.981646,roundup_single,1411596026.0,0,1.0,main_w2_handler1,1854828,7855712,False,,103815253,tabular,1837705,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",17012857,,"""2""",,,"""Histogram""","""Sugar Pine asm-2.scafSeq200+""",32.0,,17191989,1411595945.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-24 22:00:27.922785,35312.0,81.0
,,2014-09-24 22:02:12.897826,roundup_single,1411596147.0,0,1.0,main_w2_handler0,1854828,7855727,False,,13348,tabular,1837732,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",17012863,,"""2""",,,"""Histogram""","""Sugar Pine asm-2.scafSeq200+>270,000""",32.0,,17191989,1411596144.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-24 22:02:30.404332,35312.0,3.0
,,2014-10-31 17:39:13.725654,rodeo_normal,1414777177.0,0,1.0,main_w1_handler0,2102381,8079722,False,,4564700,tabular,106065.rodeo,slurm,,16332532.0,corral-repl,,,"""10""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",17394703,,"""3""",,,"""Histogram""","""no. nts""",2.0,,18014736,1414777167.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-10-31 17:39:40.688563,40645.0,10.0
,,2014-10-31 17:43:50.898754,rodeo_normal,1414777456.0,0,1.0,main_w2_handler1,2102381,8079754,False,,8538413,tabular,106101.rodeo,slurm,,8059880.0,corral-repl,,,"""10""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",17394757,,"""3""",,,"""Histogram""","""no. nts""",1.0,,18014736,1414777442.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-10-31 17:44:20.372287,40645.0,14.0
,,2015-01-07 23:51:53.113825,rodeo_normal,1420674736.0,0,1.0,main_w2_handler0,2167355,8512800,False,,132,tabular,713845.rodeo,slurm,,16332532.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",18154251,,"""2""",,,"""Histogram""","""V1""",2.0,,20382010,1420674728.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-01-07 23:52:21.465986,,8.0
,,2014-10-31 23:17:04.227498,rodeo_normal,1414797442.0,0,1.0,main_w1_handler0,2097180,8081555,False,,3438725,tabular,107574.rodeo,slurm,,16332532.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""False""",17397229,,"""1""",,,"""Histogram""","""V1""",2.0,,16455984,1414797432.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-10-31 23:17:24.834732,11115.0,10.0
,,2014-09-25 17:41:28.665747,roundup_single,1411666906.0,0,1.0,main_w1_handler0,2065936,7860151,False,,149065,tabular,1842260,slurm,,132112264.0,corral-repl,,,"""5""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""True""",17021920,,"""2""",,,"""Number SNPs per exon""","""Common SNPs""",32.0,,17220077,1411666902.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-25 17:41:46.802491,53519.0,4.0
,,2014-09-25 21:41:59.970006,roundup_single,1411717635.0,0,1.0,main_w2_handler0,2066296,7862829,False,,608700,tabular,1844964,slurm,,132112264.0,corral-repl,,"""c64e378c44fc11e4b96c005056a51846""","""5""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""True""",17026529,,,UnvalidatedValue,2,"""Number SNPs per exon""","""Common SNPs""",32.0,,17220077,1411717626.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-26 07:47:18.687700,53519.0,9.0
,,2014-09-26 13:32:39.807227,roundup_single,1411738495.0,0,1.0,main_w1_handler1,2065460,7868127,False,,11904589,tabular,1849108,slurm,,132112264.0,corral-repl,,,"""10""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",17037428,,,UnvalidatedValue,3,"""Histogram""","""no. nts""",32.0,,17209960,1411738478.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-26 13:34:57.769002,40645.0,17.0
,,2014-09-26 18:19:51.029105,roundup_single,1411755606.0,0,1.0,main_w2_handler1,2011948,7870377,False,,22680720,tabular,1850089,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""False""",17041902,,"""9""",,,"""Histogram""","""V1""",32.0,,17245790,1411755599.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-26 18:20:06.911485,1444.0,7.0
,,2014-09-27 00:40:10.047894,roundup_single,1411801329.0,0,1.0,main_w2_handler1,2067707,7871440,False,,789319,csv,1851452,slurm,,132112264.0,corral-repl,,,"""20""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",17045960,,"""10""",,,"""Histogram""","""V1""",32.0,,17253307,1411801321.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-27 07:02:16.018083,,8.0
,,2014-09-26 18:22:02.727519,roundup_single,1411801569.0,0,1.0,main_w1_handler0,2011948,7870385,False,,22572194,tabular,1851618,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""False""",17041925,,"""9""",,,"""Histogram""","""V1""",32.0,,17245790,1411801529.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-27 07:06:32.779875,1444.0,40.0
,,2014-09-27 00:39:25.140811,roundup_single,1411802076.0,0,1.0,main_w1_handler0,2067707,7871439,False,,789319,csv,1851695,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",17045960,,"""10""",,,"""Histogram""","""V1""",32.0,,17253307,1411801618.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-27 07:14:47.152235,,458.0
,,2015-01-07 08:19:39.043465,rodeo_normal,1420618800.0,0,1.0,main_w1_handler0,1104769,8508145,False,,1932158,gff,706850.rodeo,slurm,,16332532.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",18072243,,"""4""",,,"""Histogram""","""V1""",2.0,,18527463,1420618790.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-01-07 08:20:03.591347,25695.0,10.0
,,2014-09-30 15:47:08.972505,roundup_single,1412092081.0,0,1.0,main_w1_handler1,1372753,7900953,False,,134901185,bed,1881498,slurm,,132112264.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",17097667,,"""7""",,,"""Histogram""","""V1""",32.0,,17005892,1412092041.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-09-30 15:48:05.315163,32837.0,40.0
,,2014-11-03 18:52:47.521230,rodeo_normal,1415040790.0,0,1.0,main_w1_handler1,2104445,8092067,False,,689271,tabular,116731.rodeo,slurm,,8059880.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",17413153,,"""10""",,,"""Histogram""","""V1""",1.0,,17826498,1415040782.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-11-03 18:53:12.050549,54650.0,8.0
,,2015-01-11 13:05:06.366121,rodeo_normal,1420981528.0,0,1.0,main_w2_handler0,2167969,8528220,False,,61714,sam,738838.rodeo,slurm,,16332532.0,corral-repl,,,"""200""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",18178988,,"""4""",,,"""Histogram""","""Position""",2.0,,20067646,1420981520.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-01-11 13:05:31.877067,57476.0,8.0
,,2015-01-11 13:09:38.583872,rodeo_normal,1420981804.0,0,1.0,main_w1_handler1,2167969,8528228,False,,30412,sam,738867.rodeo,slurm,,16332532.0,corral-repl,,,"""200""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",18179002,,"""4""",,,"""Histogram""","""V1""",2.0,,20067646,1420981794.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-01-11 13:10:08.251912,57476.0,10.0
,,2014-11-03 22:59:04.381247,rodeo_normal,1415055560.0,0,1.0,main_w2_handler1,2106220,8094341,False,,5129978,bed,118181.rodeo,slurm,,16332532.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",17416874,,"""2""",,,"""Histogram""","""V1""",2.0,,18186068,1415055553.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-11-03 22:59:22.744714,,7.0
,,2014-11-03 23:56:55.380170,rodeo_normal,1415059035.0,0,1.0,main_w1_handler1,2106272,8094799,False,,2271164,vcf,118577.rodeo,slurm,,16332532.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""","""True""",17417475,,"""2""",,,"""Histogram""","""V1""",2.0,,18190275,1415059028.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-11-03 23:57:17.166117,,7.0
,,2014-11-04 07:32:12.241425,rodeo_normal,1415086379.0,0,1.0,main_w2_handler0,2103193,8097062,False,,143745339,tabular,120399.rodeo,slurm,,8059880.0,corral-repl,,,"""100""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",17420399,,"""2""",,,"""Histogram""","""V1""",1.0,,18207366,1415086347.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-11-04 07:33:03.093560,31102.0,32.0
,,2014-11-04 12:42:50.697996,rodeo_normal,1415104986.0,0,1.0,main_w2_handler0,1440583,8099087,False,,222213,tabular,122153.rodeo,slurm,,16332532.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",17423503,,"""8""",,,"""Histogram""","""V1""",2.0,,18234104,1415104983.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-11-04 12:43:10.462249,20110.0,3.0
,,2014-11-04 12:44:40.306846,rodeo_normal,1415105103.0,0,1.0,main_w1_handler1,1440583,8099094,False,,222213,tabular,122161.rodeo,slurm,,16332532.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""False""",17423503,,"""11""",,,"""Histogram""","""V1""",2.0,,18234104,1415105100.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-11-04 12:45:06.726956,20110.0,3.0
,,2014-11-04 14:01:35.012720,rodeo_normal,1415109854.0,0,1.0,main_w2_handler1,2100643,8099625,False,,687772987,sam,122562.rodeo,slurm,,16332532.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/11752.len""","""11752""","""True""","""False""",17420145,,"""2""",,,"""Histogram""","""V1""",2.0,,17974099,1415109814.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-11-04 14:04:20.719275,55063.0,40.0
,,2014-12-08 09:32:13.746934,rodeo_normal,1418031145.0,0,1.0,main_w1_handler0,1660796,8370597,False,,5861976,tabular,498012.rodeo,slurm,,16332532.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""False""",17865206,,"""1""",,,"""Histogram""","""V1""",2.0,,19951349,1418031139.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2014-12-08 09:32:27.722021,33421.0,6.0
