classification,classification1,classification10,classification10_filetype,classification11,classification11_filetype,classification12,classification12_filetype,classification13,classification13_filetype,classification14,classification14_filetype,classification15,classification15_filetype,classification16,classification16_filetype,classification17,classification17_filetype,classification18,classification18_filetype,classification19,classification19_filetype,classification1_filetype,classification2,classification20,classification20_filetype,classification21,classification21_filetype,classification22,classification22_filetype,classification23,classification23_filetype,classification24,classification24_filetype,classification25,classification25_filetype,classification2_filetype,classification3,classification3_filetype,classification4,classification4_filetype,classification5,classification5_filetype,classification6,classification6_filetype,classification7,classification7_filetype,classification8,classification8_filetype,classification9,classification9_filetype,classification_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.classification.values,parameters.cluster.__current_case__,parameters.cluster.cluster,parameters.cluster.summation,parameters.dbkey,parameters.header_line,parameters.intermediate,parameters.kraken_database,parameters.otu_name,parameters.sanitize_names,parameters.show_rank,parameters.show_zeros,parameters.taxonomy,parameters.tree,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
0,0,,,,,,,,,,,,,,,,,,,,,tabular,611061.0,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,tabular,2018-03-02 12:52:44.410281,slurm_normal,1519995205.0,0,7680.0,1.0,main_w3_handler0,3446057,18580016,False,,12674553,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34168392}, {'src': 'hda', 'id': 34168393}]",0,,false,"""?""","""true""","""true""","""plasmids""","""""","""true""","""false""","""true""","""false""","""false""",32.0,,44284989.0,1519995177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-03-02 12:53:27.692970,99424.0,28.0
4461849,4461849,,,,,,,,,,,,,,,,,,,,,tabular,496624.0,,,,,,,,,,,,,tabular,1237265.0,tabular,,,,,,,,,,,,,tabular,2017-12-16 15:49:38.149972,slurm_normal,1513439441.0,0,,1.0,main_w4_handler0,3334356,17825608,False,,11898955,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32568887}, {'src': 'hda', 'id': 32568894}, {'src': 'hda', 'id': 32568899}]",0,,false,"""?""","""true""","""true""","""bacteria""","""--name-id""","""true""","""false""","""false""","""true""","""false""",32.0,,42696753.0,1513439386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-16 15:50:43.326147,116855.0,55.0
1045660,1045660,,,,,,,,,,,,,,,,,,,,,tabular,4461849.0,,,,,,,,,,,,,tabular,496624.0,tabular,1237265.0,tabular,1259044.0,tabular,,,,,,,,,tabular,2017-12-16 16:15:37.846424,slurm_normal,1513440984.0,0,,1.0,main_w4_handler1,3319037,17825698,False,,11899042,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32233570}, {'src': 'hda', 'id': 32965260}, {'src': 'hda', 'id': 32965264}, {'src': 'hda', 'id': 32965266}, {'src': 'hda', 'id': 32965269}]",0,,false,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,42698427.0,1513440945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-16 16:16:26.365648,115571.0,39.0
1045660,1045660,,,,,,,,,,,,,,,,,,,,,tabular,4461849.0,,,,,,,,,,,,,tabular,496624.0,tabular,1237265.0,tabular,1259044.0,tabular,,,,,,,,,tabular,2017-12-16 16:25:33.280241,slurm_normal,1513441650.0,0,,1.0,main_w3_handler1,3319037,17825755,False,,11899107,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32233570}, {'src': 'hda', 'id': 32965260}, {'src': 'hda', 'id': 32965264}, {'src': 'hda', 'id': 32965266}, {'src': 'hda', 'id': 32965269}]",21,Genus,,"""?""","""true""","""true""","""bacteria""","""--name-id""","""true""","""true""","""false""","""true""","""false""",32.0,,42698427.0,1513441542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-16 16:27:31.962200,115571.0,108.0
1045660,1045660,,,,,,,,,,,,,,,,,,,,,tabular,4461849.0,,,,,,,,,,,,,tabular,496624.0,tabular,1237265.0,tabular,1259044.0,tabular,,,,,,,,,tabular,2017-12-16 16:34:13.577924,slurm_normal,1513442176.0,0,,1.0,main_w4_handler1,3319037,17825783,False,,11899131,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32233570}, {'src': 'hda', 'id': 32965260}, {'src': 'hda', 'id': 32965264}, {'src': 'hda', 'id': 32965266}, {'src': 'hda', 'id': 32965269}]",0,,true,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""true""","""false""","""true""","""false""",32.0,,42698427.0,1513442064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-16 16:36:20.458141,115571.0,112.0
1045660,1045660,,,,,,,,,,,,,,,,,,,,,tabular,4461849.0,,,,,,,,,,,,,tabular,496624.0,tabular,1237265.0,tabular,1259044.0,tabular,,,,,,,,,tabular,2017-12-16 16:42:15.206657,slurm_normal,1513442643.0,0,,1.0,main_w4_handler1,3319037,17825806,False,,11899162,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32233570}, {'src': 'hda', 'id': 32965260}, {'src': 'hda', 'id': 32965264}, {'src': 'hda', 'id': 32965266}, {'src': 'hda', 'id': 32965269}]",0,,true,"""?""","""true""","""true""","""bacteria""","""""","""true""","""true""","""false""","""true""","""false""",32.0,,42698427.0,1513442540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-16 16:44:05.883417,115571.0,103.0
1045660,1045660,,,,,,,,,,,,,,,,,,,,,tabular,4461849.0,,,,,,,,,,,,,tabular,496624.0,tabular,1237265.0,tabular,1259044.0,tabular,,,,,,,,,tabular,2017-12-16 17:23:38.077933,slurm_normal,1513445082.0,0,,1.0,main_w4_handler0,3319037,17825927,False,,11899296,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32233570}, {'src': 'hda', 'id': 32965260}, {'src': 'hda', 'id': 32965264}, {'src': 'hda', 'id': 32965266}, {'src': 'hda', 'id': 32965269}]",27,Varietas,,"""?""","""true""","""true""","""bacteria""","""""","""true""","""true""","""false""","""true""","""false""",32.0,,42698427.0,1513445030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-16 17:24:45.511302,115571.0,52.0
1045660,1045660,,,,,,,,,,,,,,,,,,,,,tabular,4461849.0,,,,,,,,,,,,,tabular,496624.0,tabular,1237265.0,tabular,1259044.0,tabular,,,,,,,,,tabular,2017-12-16 17:31:52.208535,slurm_normal,1513445571.0,0,,1.0,main_w3_handler1,3319037,17825951,False,,11899327,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32233570}, {'src': 'hda', 'id': 32965260}, {'src': 'hda', 'id': 32965264}, {'src': 'hda', 'id': 32965266}, {'src': 'hda', 'id': 32965269}]",28,Forma,,"""?""","""true""","""true""","""bacteria""","""""","""true""","""true""","""false""","""true""","""false""",32.0,,42698427.0,1513445520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-16 17:32:53.867341,115571.0,51.0
1045660,1045660,,,,,,,,,,,,,,,,,,,,,tabular,4461849.0,,,,,,,,,,,,,tabular,496624.0,tabular,1237265.0,tabular,1259044.0,tabular,,,,,,,,,tabular,2017-12-16 17:35:50.524359,slurm_normal,1513445839.0,0,,1.0,main_w4_handler1,3319037,17825964,False,,11899344,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32233570}, {'src': 'hda', 'id': 32965260}, {'src': 'hda', 'id': 32965264}, {'src': 'hda', 'id': 32965266}, {'src': 'hda', 'id': 32965269}]",25,Species,,"""?""","""true""","""true""","""bacteria""","""""","""true""","""true""","""false""","""false""","""false""",32.0,,42698427.0,1513445757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-16 17:37:20.800742,115571.0,82.0
1045660,1045660,,,,,,,,,,,,,,,,,,,,,tabular,4461849.0,,,,,,,,,,,,,tabular,496624.0,tabular,1237265.0,tabular,1259044.0,tabular,,,,,,,,,tabular,2017-12-16 17:44:12.589245,slurm_normal,1513446292.0,0,,1.0,main_w4_handler1,3319037,17826000,False,,11899388,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32233570}, {'src': 'hda', 'id': 32965260}, {'src': 'hda', 'id': 32965264}, {'src': 'hda', 'id': 32965266}, {'src': 'hda', 'id': 32965269}]",0,,false,"""?""","""true""","""true""","""bacteria""","""""","""true""","""true""","""false""","""true""","""false""",32.0,,42698427.0,1513446261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-16 17:44:53.385960,115571.0,31.0
21823224,21823224,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-17 05:05:28.956666,slurm_normal,1513487214.0,0,,1.0,main_w4_handler1,3310448,17827730,False,,11901287,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32968154}]",0,,false,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,42705416.0,1513487136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-17 05:06:56.022557,115214.0,78.0
9067310,9067310,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-03-02 18:01:30.292472,slurm_normal,1520013883.0,0,7680.0,1.0,main_w3_handler1,3448404,18584527,False,,12679333,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34163591}]",25,Species,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""false""","""false""","""false""","""false""",32.0,,44270667.0,1520013746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-03-02 18:04:46.553830,,137.0
9067310,9067310,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-03-02 17:30:26.937479,slurm_normal,1520012017.0,0,7680.0,1.0,main_w3_handler0,3448404,18584209,False,,12678974,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34163591}]",8,Class,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""false""","""false""","""false""","""false""",32.0,,44270667.0,1520011885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-03-02 17:33:40.632714,,132.0
19590788,19590788,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-18 14:32:36.660143,slurm_normal,1513608802.0,0,,1.0,main_w3_handler1,3080356,17837888,False,,11912101,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32986261}]",0,,false,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""false""","""false""","""false""","""false""",32.0,,41168800.0,1513608730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-18 14:53:23.384727,80368.0,72.0
625132,625132,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-10-06 08:16:18.751296,slurm_normal,1507277816.0,0,,1.0,main_w3_handler1,3234554,17037297,False,,11094420.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31580177}]",0,,false,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,39791205.0,1507277788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-10-06 08:17:05.893546,108467.0,28.0
1252025,1252025,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-10-08 06:19:01.813999,slurm_normal,1507443579.0,0,,1.0,main_w3_handler1,3222847,17050365,False,,11106629.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31601139}]",0,,false,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,39887525.0,1507443558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-10-08 06:19:58.813911,105062.0,21.0
38311,38311,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-10-16 18:14:07.171474,slurm_normal,1508177771.0,0,,1.0,main_w3_handler0,3282093,17115262,False,,11172552.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31712141}]",0,,false,"""?""","""true""","""true""","""plasmids""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,41194641.0,1508177700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-10-16 18:16:13.441419,,71.0
436517,436517,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-10-17 19:39:04.105445,slurm_normal,1508270033.0,0,,1.0,main_w3_handler0,3282093,17122540,False,,11179367,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31724951}]",0,,false,"""?""","""true""","""true""","""plasmids""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,41333967.0,1508269980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-10-17 19:54:06.478808,113752.0,53.0
46753630,46753630,,,,,,,,,,,,,,,,,,,,,tabular,53383138.0,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,tabular,2017-10-17 21:32:34.101654,slurm_normal,1508276003.0,0,,1.0,main_w3_handler1,3289131,17123585,False,,11180390,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31724428}, {'src': 'hda', 'id': 31726168}]",26,Subspecies,,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,41333295.0,1508275962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-10-17 21:33:31.312858,23806.0,41.0
227519,227519,,,,,,,,,,,,,,,,,,,,,interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,interval,2017-12-27 07:41:41.532065,slurm_normal,1514360565.0,0,,1.0,main_w4_handler0,3305474,17902367,False,,11976906,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33029802}]",0,,false,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""false""","""false""","""false""","""false""",32.0,,41502438.0,1514360506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-27 07:42:47.775482,,59.0
108059,108059,,,,,,,,,,,,,,,,,,,,,interval,36200.0,,,,,,,,,,,,,interval,,,,,,,,,,,,,,,interval,2017-10-23 17:23:18.795144,slurm_normal,1508779427.0,0,,1.0,main_w4_handler1,3296592,17181015,False,,11241533,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31822382}, {'src': 'hda', 'id': 31822383}]",0,,true,"""?""","""true""","""true""","""plasmids""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,41465460.0,1508779405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-10-23 17:23:51.273453,79386.0,22.0
