bamFile1,bamFile1_filetype,bamFile2,bamFile2_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName2,blackListFileName2_filetype,blackListFileName_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.ignoreForNormalization,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.advancedOpt.smoothLength,parameters.bamFile1.values,parameters.bamFile1|__identifier__,parameters.bamFile2.values,parameters.bamFile2|__identifier__,parameters.binSize,parameters.chromInfo,parameters.comparison.__current_case__,parameters.comparison.normalization.__current_case__,parameters.comparison.normalization.effectiveGenomeSize.__current_case__,parameters.comparison.normalization.effectiveGenomeSize.effectiveGenomeSize,parameters.comparison.normalization.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.comparison.normalization.type,parameters.comparison.pseudocount,parameters.comparison.type,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.method,parameters.scaling.numberOfSamples,parameters.scaling.sampleLength,parameters.scaling.scaleFactor1,parameters.scaling.scaleFactor2,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
264689884,bam,323741794,bam,,,,,,,,,2017-04-08 14:49:18.258926,slurm_multi,1491664562.0,0,,6.0,main_w3_handler2,3028345,15530329,False,,9657034,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 29133111}]",,"[{'src': 'hda', 'id': 28726028}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bedgraph""","""""",1,readCount,,,,,32.0,,37213981.0,1491664402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-08 15:16:03.768276,78967,160.0
264689884,bam,323741794,bam,,,,,,,,,2017-04-08 14:48:46.895527,slurm_multi,1491665355.0,0,,6.0,main_w4_handler2,3028345,15530327,False,,9657059,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 29133111}]",,"[{'src': 'hda', 'id': 28726028}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""",2,,,,,,,add,"""hg19""","""bedgraph""","""""",1,readCount,,,,,32.0,,37213981.0,1491665201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-08 15:29:20.216318,78967,154.0
270391703,bam,323741794,bam,,,,,,,,,2017-04-08 14:56:57.628711,slurm_multi,1491665665.0,0,,6.0,main_w3_handler2,3028345,15530368,False,,9657068,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 29133156}]",,"[{'src': 'hda', 'id': 28726028}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bedgraph""","""""",1,readCount,,,,,32.0,,37213981.0,1491665528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-08 15:34:28.390828,78967,137.0
264689884,bam,350867868,bam,,,,,,,,,2017-04-08 14:54:23.360129,slurm_multi,1491666482.0,0,,6.0,main_w4_handler2,3028345,15530356,False,,9657103,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 29133111}]",,"[{'src': 'hda', 'id': 28726043}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""",2,,,,,,,add,"""hg19""","""bedgraph""","""""",1,readCount,,,,,32.0,,37213981.0,1491666367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-08 15:48:13.180392,78967,115.0
270391703,bam,350867868,bam,,,,,,,,,2017-04-08 14:58:40.957105,slurm_multi,1491666764.0,0,,6.0,main_w3_handler2,3028345,15530373,False,,9657113,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 29133156}]",,"[{'src': 'hda', 'id': 28726043}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""",2,,,,,,,add,"""hg19""","""bedgraph""","""""",1,readCount,,,,,32.0,,37213981.0,1491666657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-08 15:53:00.652049,78967,107.0
270391703,bam,323741794,bam,,,,,,,,,2017-04-08 14:56:26.671077,slurm_multi,1491668868.0,0,,6.0,main_w4_handler2,3028345,15530366,False,,9657193,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 29133156}]",,"[{'src': 'hda', 'id': 28726028}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""",2,,,,,,,add,"""hg19""","""bedgraph""","""""",1,readCount,,,,,32.0,,37213981.0,1491668705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-08 16:28:00.125166,78967,163.0
264689884,bam,350867868,bam,,,,,,,,,2017-04-08 14:54:40.949687,slurm_multi,1491667633.0,0,,6.0,main_w4_handler2,3028345,15530358,False,,9657153,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 29133111}]",,"[{'src': 'hda', 'id': 28726043}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bedgraph""","""""",1,readCount,,,,,32.0,,37213981.0,1491667457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-08 16:07:25.286107,78967,176.0
270391703,bam,350867868,bam,,,,,,,,,2017-04-08 14:59:25.488169,slurm_multi,1491667977.0,0,,6.0,main_w3_handler2,3028345,15530375,False,,9657166,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 29133156}]",,"[{'src': 'hda', 'id': 28726043}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bedgraph""","""""",1,readCount,,,,,32.0,,37213981.0,1491667840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-08 16:12:59.378149,78967,137.0
1649252040,bam,147188152,bam,,,,,,,,,2017-06-05 14:04:55.943723,slurm_multi,1496671904.0,0,,6.0,main_w3_handler2,3098736,16016280,False,,10108793,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29867377}]",,"[{'src': 'hda', 'id': 29490350}]",,"""20""","""/galaxy-repl/localdata/chrom/?.len""",0,,,,,,1.0,log2,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,38371074.0,1496671744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-06-05 14:11:45.584030,104228,160.0
51109601,bam,24971776,bam,,,,,,,,,2017-04-10 15:42:39.081025,reserved_multi,1491840664.0,0,,4.0,main_w4_handler2,3065691,15541896,False,,9667210.roundup,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 29149944}]",,"[{'src': 'hda', 'id': 29149938}]",,"""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",0,SES,100000,1000,,,32.0,,35746799.0,1491840212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-10 16:11:05.613810,621,452.0
966313642,bam,1204436489,bam,,,,,,,,,2017-04-10 15:16:59.388075,slurm_multi,1491839162.0,0,,6.0,main_w4_handler2,3041826,15541684,False,,9667063,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933524}]",,"[{'src': 'hda', 'id': 28933523}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491838992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-10 15:46:07.292797,83591,170.0
982275156,bam,1204436489,bam,,,,,,,,,2017-04-10 15:17:39.902467,slurm_multi,1491840394.0,0,,6.0,main_w4_handler2,3041826,15541693,False,,9667208,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933540}]",,"[{'src': 'hda', 'id': 28933523}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491840205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-10 16:06:36.103900,83591,189.0
1035188446,bam,1204436489,bam,,,,,,,,,2017-04-10 15:18:06.809601,slurm_multi,1491841706.0,0,,6.0,main_w4_handler2,3041826,15541695,False,,9667542,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933525}]",,"[{'src': 'hda', 'id': 28933523}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491841500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-10 16:29:54.803168,83591,206.0
206083963,bam,165222092,bam,,,,,,,,,2017-04-10 15:42:38.501986,reserved_multi,1491842462.0,0,,4.0,main_w3_handler2,3065691,15541895,False,,9667521.roundup,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 29149941}]",,"[{'src': 'hda', 'id': 29149935}]",,"""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",0,SES,100000,1000,,,32.0,,35746799.0,1491841433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-10 16:41:13.936643,621,1029.0
51109601,bam,24971776,bam,,,,,,,,,2017-04-10 18:11:19.779253,reserved_multi,1491851498.0,0,,4.0,main_w4_handler2,3067722,15544238,False,,9669861.roundup,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 29154406}]",,"[{'src': 'hda', 'id': 29154404}]",,"""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",0,SES,100000,1000,,,32.0,,35746799.0,1491851048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-10 19:11:39.092786,621,450.0
206083963,bam,165222092,bam,,,,,,,,,2017-04-10 18:11:07.411635,reserved_multi,1491851504.0,0,,4.0,main_w3_handler2,3067722,15544237,False,,9669682.roundup,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 29154405}]",,"[{'src': 'hda', 'id': 29154403}]",,"""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",0,SES,100000,1000,,,32.0,,35746799.0,1491850316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-10 19:11:45.744799,621,1188.0
51109601,bam,24971776,bam,,,,,,,,,2017-04-10 21:30:07.705395,reserved_multi,1491861974.0,0,,4.0,main_w3_handler2,3067946,15546782,False,,9671687.roundup,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 29157976}]",,"[{'src': 'hda', 'id': 29157974}]",,"""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",0,SES,100000,100,,,32.0,,35746799.0,1491861650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-10 22:06:16.538007,621,324.0
206083963,bam,165222092,bam,,,,,,,,,2017-04-10 21:29:54.804879,reserved_multi,1491862146.0,0,,4.0,main_w3_handler2,3067946,15546780,False,,9671688.roundup,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 29157975}]",,"[{'src': 'hda', 'id': 29157973}]",,"""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",0,SES,100000,100,,,32.0,,35746799.0,1491861650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-10 22:09:18.838331,621,496.0
1921421476,bam,309729829,bam,,,,,,,,,2017-04-11 07:48:53.032148,slurm_multi,1491899898.0,0,,6.0,main_w4_handler2,3060430,15550216,False,,9675022,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 29083548}]",,"[{'src': 'hda', 'id': 29082977}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""",7,0.0,,,,rpkm,,subtract,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,37126459.0,1491899109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-11 08:38:21.002536,103642,789.0
1060184595,bam,1039254587,bam,,,,,,,,,2017-04-11 15:59:41.273118,slurm_multi,1491929070.0,0,,6.0,main_w3_handler2,3041826,15556817,False,,9680671,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933527}]",,"[{'src': 'hda', 'id': 28933526}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491928707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-11 16:44:31.274301,83591,363.0
75010916,bam,63348090,bam,,,,,,,,,2017-04-11 15:56:09.396448,slurm_multi,1491929032.0,0,,6.0,main_w4_handler2,3068404,15556783,False,,9680765,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 29165400}]",,"[{'src': 'hda', 'id': 29165046}]",,"""10""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""",0,,,,,,1.0,log2,"""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",1,readCount,,,,,32.0,,37272508.0,1491928832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-11 16:43:53.288125,103836,200.0
1035896565,bam,1039254587,bam,,,,,,,,,2017-04-11 16:00:08.994102,slurm_multi,1491930474.0,0,,6.0,main_w3_handler2,3041826,15556819,False,,9680944,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933528}]",,"[{'src': 'hda', 'id': 28933526}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491930157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-11 17:09:49.175839,83591,317.0
770089185,bam,1039254587,bam,,,,,,,,,2017-04-11 16:00:54.482046,slurm_multi,1491932327.0,0,,6.0,main_w4_handler2,3041826,15556823,False,,9681270,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933529}]",,"[{'src': 'hda', 'id': 28933526}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491932084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-11 17:38:49.324589,83591,243.0
1289554252,bam,997190371,bam,,,,,,,,,2017-04-11 16:01:26.511747,slurm_multi,1491933982.0,0,,6.0,main_w4_handler2,3041826,15556827,False,,9681574,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933531}]",,"[{'src': 'hda', 'id': 28933530}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491933745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-11 18:06:23.554354,83591,237.0
856329073,bam,997190371,bam,,,,,,,,,2017-04-11 16:01:56.668971,slurm_multi,1491935634.0,0,,6.0,main_w4_handler2,3041826,15556828,False,,9681814,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933532}]",,"[{'src': 'hda', 'id': 28933530}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491935373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-11 18:34:06.890012,83591,261.0
983318280,bam,997190371,bam,,,,,,,,,2017-04-11 16:02:27.144752,slurm_multi,1491937237.0,0,,6.0,main_w4_handler2,3041826,15556829,False,,9682049,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933533}]",,"[{'src': 'hda', 'id': 28933530}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491937007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-11 19:00:39.030010,83591,230.0
850720527,bam,1101040991,bam,,,,,,,,,2017-04-11 19:08:21.282612,slurm_multi,1491939805.0,0,,6.0,main_w3_handler2,3041826,15558563,False,,9682599,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933538}]",,"[{'src': 'hda', 'id': 28933539}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491939613.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-11 19:43:27.137169,83591,192.0
845045663,bam,1364318455,bam,,,,,,,,,2017-04-11 19:06:39.280139,slurm_multi,1491940622.0,0,,6.0,main_w4_handler2,3041826,15558526,False,,9682764,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933536}]",,"[{'src': 'hda', 'id': 28933535}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491940402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-11 19:57:04.588932,83591,220.0
988463638,bam,1101040991,bam,,,,,,,,,2017-04-11 19:09:22.167839,slurm_multi,1491941400.0,0,,6.0,main_w3_handler2,3041826,15558572,False,,9682862,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933542}]",,"[{'src': 'hda', 'id': 28933539}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491941176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-11 20:10:02.177888,83591,224.0
1076027640,bam,1364318455,bam,,,,,,,,,2017-04-11 19:07:15.882575,slurm_multi,1491942783.0,0,,6.0,main_w4_handler2,3041826,15558553,False,,9683040,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933537}]",,"[{'src': 'hda', 'id': 28933535}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491942480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-11 20:33:04.933274,83591,303.0
963748722,bam,1345752345,bam,,,,,,,,,2017-04-11 19:09:46.390813,slurm_multi,1491943709.0,0,,6.0,main_w3_handler2,3041826,15558575,False,,9683153,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933544}]",,"[{'src': 'hda', 'id': 28933543}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491943481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-11 20:48:31.463886,83591,228.0
1135992963,bam,1364318455,bam,,,,,,,,,2017-04-11 19:07:46.899081,slurm_multi,1491944745.0,0,,6.0,main_w4_handler2,3041826,15558557,False,,9683266,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933534}]",,"[{'src': 'hda', 'id': 28933535}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491944448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-11 21:05:58.242664,83591,297.0
1175284425,bam,1345752345,bam,,,,,,,,,2017-04-11 19:10:10.853704,slurm_multi,1491945474.0,0,,6.0,main_w3_handler2,3041826,15558579,False,,9683335,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933545}]",,"[{'src': 'hda', 'id': 28933543}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491945168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-11 21:17:55.664195,83591,306.0
995521577,bam,1101040991,bam,,,,,,,,,2017-04-11 19:08:56.615198,slurm_multi,1491946565.0,0,,6.0,main_w4_handler2,3041826,15558569,False,,9683437,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933541}]",,"[{'src': 'hda', 'id': 28933539}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491946317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-11 21:36:23.552790,83591,248.0
1066467680,bam,1345752345,bam,,,,,,,,,2017-04-11 19:10:32.295339,slurm_multi,1491947137.0,0,,6.0,main_w3_handler2,3041826,15558588,False,,9683526,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28933546}]",,"[{'src': 'hda', 'id': 28933543}]",,"""100""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351.0,1491946864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-04-11 21:46:31.855339,83591,273.0
