bamInput,bamInput_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.MNase,parameters.advancedOpt.__current_case__,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.filterRNAstrand,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.ignoreForNormalization,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.advancedOpt.smoothLength,parameters.bamInput.values,parameters.bamInput|__identifier__,parameters.binSize,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.effectiveGenomeSize.__current_case__,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.scaling.scaleFactor,parameters.scaling.type,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
3990298379,bam,,,2016-09-08 04:20:43.902430,slurm_multi,1473309594.0,0,,6.0,main_w4_handler2,2813696,13803298,False,,8023835,slurm,,132112168.0,corral-repl,,0,no,,,false,1,true,0.0,no,,no,true,chrY,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f1bb7f39ccbf96e5'}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,32832651.0,1473308968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 04:39:55.400271,81516,626.0
2480600759,bam,,,2016-09-08 04:21:10.211976,slurm_multi,1473310049.0,0,,6.0,main_w3_handler2,2813696,13803300,False,,8023890,slurm,,132112168.0,corral-repl,,0,no,,,false,1,true,0.0,no,,no,true,chrY,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b597ea07c76254cbe0'}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,32832651.0,1473309606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 04:47:32.975312,81516,443.0
2013275966,bam,,,2016-09-08 04:21:17.950266,slurm_multi,1473310481.0,0,,6.0,main_w3_handler2,2813696,13803301,False,,8023928,slurm,,132112168.0,corral-repl,,0,no,,,false,1,true,0.0,no,,no,true,chrY,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b542d0d4a6a1a1f658'}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,32832651.0,1473310064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 04:54:45.157118,81516,417.0
3704234637,bam,,,2016-09-08 03:44:57.878795,slurm_multi,1473306943.0,0,,6.0,main_w3_handler2,2648948,13803145,False,,8023697,slurm,,132112168.0,corral-repl,,0,no,,,false,1,true,0.0,no,,no,true,chrY,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b0ff34e06d6e020b'}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,32832651.0,1473306318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 03:55:47.006405,81516,625.0
944557440,bam,,,2016-09-08 07:26:01.386202,slurm_multi,1473320183.0,0,,6.0,main_w3_handler2,2778134,13803889,False,,8024420,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cfe3ef4e6ca97895'}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32820770.0,1473319916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 07:36:26.646100,87186,267.0
824697904,bam,,,2016-09-08 07:37:53.869712,slurm_multi,1473322092.0,0,,6.0,main_w4_handler2,2813272,13803929,False,,8024521,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bf867f4da2c2fe21'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,32817825.0,1473321645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 08:08:14.464492,38645,447.0
980402839,bam,,,2016-09-08 07:26:00.899773,slurm_multi,1473320474.0,0,,6.0,main_w3_handler2,2778134,13803888,False,,8024434,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7bf22d0a56fc334'}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32820770.0,1473320192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 07:41:21.920338,87186,282.0
407154855,bam,,,2016-09-08 07:37:52.318397,slurm_multi,1473320494.0,0,,6.0,main_w4_handler2,2813272,13803925,False,,8024442,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2cab26960c9720c'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,32817825.0,1473320287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 07:41:36.369705,38645,207.0
583337350,bam,,,2016-09-08 07:37:54.771470,slurm_multi,1473322713.0,0,,6.0,main_w4_handler2,2813272,13803931,False,,8024585,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bdf3823d132b7d6e'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,32817825.0,1473322438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 08:18:35.629251,38645,275.0
651924568,bam,,,2016-09-08 07:37:54.250781,slurm_multi,1473322429.0,0,,6.0,main_w4_handler2,2813272,13803930,False,,8024550,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5073db12f4d5cf173'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,32817825.0,1473322103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 08:13:51.701018,38645,326.0
503588802,bam,,,2016-09-08 07:37:55.269609,slurm_multi,1473320751.0,0,,6.0,main_w3_handler2,2813272,13803932,False,,8024451,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56cbd58ec9c43d7e9'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,32817825.0,1473320502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 07:45:58.660675,38645,249.0
996326807,bam,,,2016-09-08 07:26:01.967940,slurm_multi,1473320774.0,0,,6.0,main_w3_handler2,2778134,13803890,False,,8024449,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541ec9f26a82bb5da'}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32820770.0,1473320485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 07:46:24.681470,87186,289.0
526485123,bam,,,2016-09-08 07:37:52.792555,slurm_multi,1473321100.0,0,,6.0,main_w4_handler2,2813272,13803926,False,,8024472,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2794e72adb558d7'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,32817825.0,1473320764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 07:51:42.563952,38645,336.0
976270756,bam,,,2016-09-08 07:26:03.342007,slurm_multi,1473321124.0,0,,6.0,main_w4_handler2,2778134,13803891,False,,8024474,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b596114896829a27c8'}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32820770.0,1473320792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 07:52:05.665123,87186,332.0
551582697,bam,,,2016-09-08 07:37:53.218385,slurm_multi,1473321331.0,0,,6.0,main_w4_handler2,2813272,13803927,False,,8024495,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50dc91effd53358d8'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,32817825.0,1473321107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 07:55:33.380866,38645,224.0
619632342,bam,,,2016-09-08 07:37:53.543024,slurm_multi,1473321636.0,0,,6.0,main_w4_handler2,2813272,13803928,False,,8024501,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a736fca4da9e7bd9'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,32817825.0,1473321342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 08:00:38.703619,38645,294.0
1848893893,bam,,,2016-09-08 09:35:20.233596,slurm_multi,1473327980.0,0,,6.0,main_w3_handler2,2651279,13804531,False,,8025060,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,2.0,custom,350,no,true,,2,,,yes,false,150,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53291b3e87db522ab'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bedgraph""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32789682.0,1473327422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 09:46:23.681329,56978,558.0
692707618,bam,,,2016-09-08 10:16:17.751752,slurm_multi,1473330328.0,0,,6.0,main_w3_handler2,2651279,13804891,False,,8025463,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,2.0,custom,200,no,true,,2,,,yes,false,150,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b850698c9dbe4414'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bedgraph""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32789682.0,1473329832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 10:25:30.154722,56978,496.0
554846115,bam,,,2016-09-08 09:37:27.105329,slurm_multi,1473329223.0,0,,6.0,main_w4_handler2,2651279,13804535,False,,8025303,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,2.0,custom,250,no,true,,2,,,yes,false,150,"[{'src': 'hda', 'id': 'bbd44e69cb8906b501eb60a35de199cf'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bedgraph""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32789682.0,1473328658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 10:07:04.787630,56978,565.0
678805572,bam,,,2016-09-08 10:16:48.661364,slurm_multi,1473331482.0,0,,6.0,main_w3_handler2,2651279,13804892,False,,8025645,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,2.0,custom,280,no,true,,2,,,yes,false,150,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5903e310e6db6a81e'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bedgraph""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32789682.0,1473330960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 10:44:50.057434,56978,522.0
540467382,bam,,,2016-09-08 10:18:37.279279,slurm_multi,1473333747.0,0,,6.0,main_w4_handler2,2651279,13804899,False,,8025905,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,2.0,custom,250,no,true,,2,,,yes,false,150,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6d1931b2f7eb0c9'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bedgraph""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32789682.0,1473333339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 11:22:39.642704,56978,408.0
19711176893,bam,,,2016-06-18 01:14:43.151327,slurm_multi,1466212549.0,0,,6.0,main_w1_handler2,2741336,13197868,False,,7382452,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5242149c745528dfc'}]",,"""5""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""chr11""",0,,,,1.0,rpkm,32.0,,30743046.0,1466212491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-18 01:15:53.475862,85294,58.0
1313617257,bam,,,2016-09-08 10:21:05.103396,slurm_multi,1473335413.0,0,,6.0,main_w4_handler2,2651279,13804918,False,,8026008,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,2.0,custom,280,no,true,,2,,,yes,false,150,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c07504cdfa9f928d'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bedgraph""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32789682.0,1473334892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 11:50:15.410116,56978,521.0
1012215624,bam,,,2016-09-08 10:21:36.949439,slurm_multi,1473335931.0,0,,6.0,main_w4_handler2,2651279,13804920,False,,8026053,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,2.0,custom,290,no,true,,2,,,yes,false,150,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6db9a9a3b4baad2'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bedgraph""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32789682.0,1473335419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 11:58:55.486260,56978,512.0
657382017,bam,,,2016-09-08 10:23:13.723770,slurm_multi,1473337807.0,0,,6.0,main_w4_handler2,2651279,13804928,False,,8026217,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,2.0,custom,310,no,true,,2,,,yes,false,150,"[{'src': 'hda', 'id': 'bbd44e69cb8906b504a0e28342e22ed6'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bedgraph""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32789682.0,1473336775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 12:30:19.532243,56978,1032.0
594896104,bam,,,2016-09-08 10:23:55.977960,slurm_multi,1473338285.0,0,,6.0,main_w4_handler2,2651279,13804931,False,,8026426,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,2.0,custom,250,no,true,,2,,,yes,false,150,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c90ed1b9caa34ce'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bedgraph""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32789682.0,1473337825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 12:38:10.467187,56978,460.0
16596408918,bam,,,2016-06-17 23:39:38.397020,slurm_multi,1466207167.0,0,,6.0,main_w2_handler2,2741336,13197623,False,,7382274,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a2bad19acf06b1a4'}]",,"""10""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""chr11""",0,,,,1.0,rpkm,32.0,,30743046.0,1466207103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-17 23:46:09.062261,85294,64.0
16596408918,bam,,,2016-06-18 01:14:43.464909,slurm_multi,1466212613.0,0,,6.0,main_w1_handler2,2741336,13197869,False,,7382456,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a2bad19acf06b1a4'}]",,"""5""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""chr11""",0,,,,1.0,rpkm,32.0,,30743046.0,1466212558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-18 01:16:56.014754,85294,55.0
2005882236,bam,,,2016-09-08 10:13:54.001024,slurm_multi,1473330954.0,0,,6.0,main_w4_handler2,2651279,13804877,False,,8025536,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,2.0,custom,350,no,true,,2,,,yes,false,150,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5baf4363f86ed31bc'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bedgraph""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32789682.0,1473330334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 10:35:56.052555,56978,620.0
481471970,bam,,,2016-10-12 09:34:49.590035,slurm_multi,1476283499.0,0,,6.0,main_w4_handler2,2850791,14062526,False,,8280681,slurm,,132112168.0,corral-repl,,0,no,,"""1cbcc0ac905f11e68897005056a51846""",false,1,false,2.0,custom,150,no,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dbe51d3cf5850f7c'}]",,"""25""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33601449.0,1476283245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-10-12 15:23:18.845298,91431,254.0
1033362073,bam,,,2016-09-08 10:18:04.450717,slurm_multi,1473332713.0,0,,6.0,main_w3_handler2,2651279,13804897,False,,8025746,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,2.0,custom,230,no,true,,2,,,yes,false,150,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e3d5546a0a8f1a4'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bedgraph""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32789682.0,1473332104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-08 11:05:17.514348,56978,609.0
5971826992,bam,,,2016-06-18 02:49:29.998426,slurm_multi,1466223986.0,0,,6.0,main_w2_handler2,2740965,13198036,False,,7382714,slurm,,132112168.0,corral-repl,,0,no,,"""46110f6434ff11e6b789005056a52a46""",,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dace315e78852d4d'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30907016.0,1466223456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-18 04:26:28.783248,86099,530.0
985035559,bam,,,2016-06-18 04:25:44.570767,slurm_multi,1466224221.0,0,,6.0,main_w2_handler2,2679206,13198342,False,,7382742,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a0ddc4118293298'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,29183917.0,1466223959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-18 04:30:23.300263,81363,262.0
2166435704,bam,,,2016-06-18 04:26:25.591578,slurm_multi,1466224426.0,0,,6.0,main_w1_handler2,2679206,13198343,False,,7382766,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c6cc572ac0b4f99'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,0.533060613,1x,32.0,,29183917.0,1466224230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-18 04:33:47.732354,81363,196.0
1541624896,bam,,,2016-06-18 04:29:58.066843,slurm_multi,1466226767.0,0,,6.0,main_w2_handler2,2679206,13198399,False,,7382888,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e46d157c8d2ea2fd'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,0.596780432,1x,32.0,,29183917.0,1466226498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-18 05:12:48.928518,81363,269.0
1239838983,bam,,,2016-06-18 04:27:51.573500,slurm_multi,1466225029.0,0,,6.0,main_w2_handler2,2679206,13198348,False,,7382800,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51a0d3cdf7fc8ec06'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,0.587623552,1x,32.0,,29183917.0,1466224826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-18 04:43:51.364847,81363,203.0
1144745395,bam,,,2016-06-18 04:27:19.218100,slurm_multi,1466224818.0,0,,6.0,main_w1_handler2,2679206,13198347,False,,7382792,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a01482989dbdc29d'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,0.630786585,1x,32.0,,29183917.0,1466224645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-18 04:40:21.035677,81363,173.0
9027624442,bam,,,2016-06-18 02:49:43.755770,slurm_multi,1466225378.0,0,,6.0,main_w1_handler2,2740965,13198041,False,,7382796,slurm,,132112168.0,corral-repl,,0,no,,"""4ee359bc34ff11e6b99a005056a52a46""",,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5854a9db7414cfe5b'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,30907016.0,1466224651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-06-18 04:49:42.891540,86099,727.0
