create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.dgidb,parameters.family_wise,parameters.gt_filter,parameters.header,parameters.in,parameters.infile,parameters.infile.values,parameters.min_kindreds,parameters.q,parameters.region,parameters.sample_filter,parameters.show_families,parameters.show_samples,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-03 00:49:17.756270,slurm_normal,1506992226.0,0,,1.0,main_w3_handler0,3042033,16996842,False,4565469184,gemini.sqlite,,11059313.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants JOIN variant_impacts ON variants.variant_id = variant_impacts.variant_id WHERE cadd_scaled > 15""","""""","""""","""false""","""true""",32.0,,40973866.0,1506991880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-10-03 00:58:15.871445,102626.0,346.0
2017-10-03 00:58:57.948284,slurm_normal,1506992719.0,0,,1.0,main_w4_handler0,3042033,16997007,False,4565469184,gemini.sqlite,,11059410.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants JOIN variant_impacts ON variants.variant_id = variant_impacts.variant_id WHERE cadd_scaled > 15""","""""","""""","""false""","""true""",32.0,,40973866.0,1506992361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-10-03 01:05:23.582232,102626.0,358.0
2017-10-03 01:05:53.538086,slurm_normal,1506993119.0,0,,1.0,main_w4_handler0,3042033,16997165,False,4565469184,gemini.sqlite,,11059507.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants JOIN variant_impacts ON variants.variant_id = variant_impacts.variant_id WHERE cadd_scaled > 15""","""""","""""","""false""","""true""",32.0,,40973866.0,1506992762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-10-03 01:12:02.542432,102626.0,357.0
2017-08-28 09:47:41.346660,slurm_normal,1503913673.0,0,,1.0,main_w4_handler0,3235023,16672072,False,180938752,gemini.sqlite,,10744390.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 31013226}]","""1""","""SELECT count(*) FROM variants WHERE in_dbsnp == 0""","""""","""""","""false""","""false""",32.0,,39352016.0,1503913669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-08-28 09:47:54.070574,109064.0,4.0
2017-08-28 09:48:30.085592,slurm_normal,1503913719.0,0,,1.0,main_w4_handler1,3235023,16672075,False,180938752,gemini.sqlite,,10744393.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 31013226}]","""1""","""SELECT * FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""false""","""false""",32.0,,39352016.0,1503913716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-08-28 09:48:43.070349,109064.0,3.0
2017-08-28 09:49:45.277415,slurm_normal,1503913797.0,0,,1.0,main_w4_handler1,3235023,16672083,False,180938752,gemini.sqlite,,10744398.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 31013226}]","""1""","""SELECT rs_ids, aaf_esp_ea, impact, clinvar_disease_name, clinvar_sig FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""false""","""false""",32.0,,39352016.0,1503913794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-08-28 09:49:58.588936,109064.0,3.0
2017-08-28 13:23:24.194450,slurm_normal,1503926616.0,0,,1.0,main_w3_handler0,3235023,16673147,False,180938752,gemini.sqlite,,10745400.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 31014615}]","""1""","""SELECT * FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""false""","""false""",32.0,,39352016.0,1503926611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-08-28 13:23:41.615372,109064.0,5.0
2017-08-29 04:07:05.008412,slurm_normal,1503979640.0,0,,1.0,main_w3_handler0,3235023,16679111,False,180938752,gemini.sqlite,,10751165.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 31014615}]","""1""","""SELECT rs_ids, aaf_esp_ea, impact, clinvar_disease_name, clinvar_sig FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""false""","""false""",32.0,,39352016.0,1503979632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-08-29 04:07:23.126494,109064.0,8.0
2017-08-29 06:05:24.703683,slurm_normal,1503986739.0,0,,1.0,main_w3_handler1,3235023,16679290,False,180938752,gemini.sqlite,,10751415.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""gt_types.HG002_NA24385_son <> HOM_REF""","""false""","""all""",,"[{'src': 'hda', 'id': 31014615}]","""1""","""SELECT rs_ids, aaf_esp_ea, impact, clinvar_disease_name, clinvar_sig from variants""","""""","""""","""false""","""false""",32.0,,39352016.0,1503986735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-08-29 06:05:40.472309,109064.0,4.0
2017-08-29 06:13:16.074477,slurm_normal,1503987210.0,0,,1.0,main_w3_handler0,3235023,16679311,False,180938752,gemini.sqlite,,10751448.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""gt_types.HG002_NA24385_son <> HOM_REF""","""false""","""all""",,"[{'src': 'hda', 'id': 31013226}]","""1""","""SELECT rs_ids, aaf_esp_ea, impact, clinvar_disease_name, clinvar_sig FROM variants""","""""","""""","""false""","""false""",32.0,,39352016.0,1503987205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-08-29 06:13:34.582710,109064.0,5.0
2017-08-29 04:50:50.175152,slurm_normal,1503982271.0,0,,1.0,main_w4_handler0,3235023,16679172,False,180938752,gemini.sqlite,,10751285.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 31014615}]","""1""","""SELECT * from samples""","""""","""""","""false""","""false""",32.0,,39352016.0,1503982259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-08-29 04:51:12.842247,109064.0,12.0
2017-08-29 04:46:08.934202,slurm_normal,1503981983.0,0,,1.0,main_w4_handler1,3235023,16679168,False,180938752,gemini.sqlite,,10751274.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 31014615}]","""1""","""SELECT rs_ids, aaf_esp_ea, impact, clinvar_disease_name, clinvar_sig, gt_types, gt_quals, gt_depths, gt_ref_depths, gt_alt_depths FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""false""","""false""",32.0,,39352016.0,1503981978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-08-29 04:46:24.901795,109064.0,5.0
2017-08-29 06:24:53.847283,slurm_normal,1503987907.0,0,,1.0,main_w4_handler0,3235023,16679361,False,180938752,gemini.sqlite,,10751506.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""","""""","""true""","""all""",,"[{'src': 'hda', 'id': 31014615}]","""1""","""SELECT * FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""true""","""true""",32.0,,39352016.0,1503987903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-08-29 06:25:09.470738,109064.0,4.0
2017-08-29 06:28:53.422190,slurm_normal,1503988148.0,0,,1.0,main_w4_handler0,3235023,16679388,False,180938752,gemini.sqlite,,10751534.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""","""""","""true""","""all""",,"[{'src': 'hda', 'id': 31014615}]","""1""","""SELECT chrom, start, end, ref, alt, gene, impact FROM variants""","""""","""""","""true""","""true""",32.0,,39352016.0,1503988143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-08-29 06:29:10.803569,109064.0,5.0
2017-08-29 06:20:07.591389,slurm_normal,1503987618.0,0,,1.0,main_w3_handler1,3235023,16679335,False,180938752,gemini.sqlite,,10751480.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.HG002_NA24385_son <> HOM_REF AND gt_types.HG003_NA24149_father <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 31014615}]","""1""","""SELECT gts.HG002_NA24385_son, gts.HG003_NA24149_father from variants""","""""","""""","""false""","""false""",32.0,,39352016.0,1503987614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-08-29 06:20:19.484069,109064.0,4.0
2017-08-29 06:34:51.832650,slurm_normal,1503988509.0,0,,1.0,main_w3_handler0,3235023,16679434,False,180938752,gemini.sqlite,,10751577.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""","""(gt_types).(*).(==HET).(all)""","""true""","""all""",,"[{'src': 'hda', 'id': 31014615}]","""1""","""SELECT chrom, start, end, ref, alt, gene, impact, (gts).(*) FROM variants""","""""","""""","""true""","""true""",32.0,,39352016.0,1503988502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-08-29 06:35:10.510017,109064.0,7.0
2017-08-29 16:48:28.738015,slurm_normal,1504025324.0,0,,1.0,main_w4_handler1,3236443,16685386,False,180979712,gemini.sqlite,,10757219.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 31032672}]","""1""","""SELECT count(*) FROM variants WHERE in_dbsnp == 0""","""""","""""","""false""","""false""",32.0,,40047902.0,1504025319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-08-29 16:48:49.268505,103285.0,5.0
2017-09-07 13:36:44.929614,slurm_normal,1504791424.0,0,,1.0,main_w4_handler1,3236443,16762369,False,180979712,gemini.sqlite,,10829305.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 31145004}]","""1""","""SELECT rs_ids, aaf_esp_ea, impact, clinvar_disease_name, clinvar_sig FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""false""","""false""",32.0,,40156614.0,1504791417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-09-07 13:37:09.675177,103285.0,7.0
2017-09-07 13:42:05.533067,slurm_normal,1504791821.0,0,,1.0,main_w4_handler1,3236443,16762427,False,180979712,gemini.sqlite,,10829349.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""gt_types.HG002_NA24385_son <> HOM_REF AND gt_types.HG003_NA24149_father <> HOM_REF""","""false""","""all""",,"[{'src': 'hda', 'id': 31145004}]","""1""","""SELECT gts.HG002_NA24385_son, gts.HG003_NA24149_father FROM variants""","""""","""""","""false""","""false""",32.0,,40156614.0,1504791817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-09-07 13:43:43.991393,103285.0,4.0
2017-10-04 09:08:01.087581,slurm_normal,1507108101.0,0,,1.0,main_w4_handler1,3275003,17021130,False,181209088,gemini.sqlite,,11076666.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 31553602}]","""1""","""SELECT count(*) FROM variants WHERE in_dbsnp == 0""","""""","""""","""false""","""false""",32.0,,40958694.0,1507108095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-10-04 09:08:28.519727,112488.0,6.0
2017-10-04 09:09:04.524304,slurm_normal,1507108167.0,0,,1.0,main_w3_handler1,3275003,17021135,False,181209088,gemini.sqlite,,11076672.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 31553602}]","""1""","""SELECT * FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""false""","""false""",32.0,,40958694.0,1507108163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-10-04 09:09:30.787704,112488.0,4.0
2017-10-04 09:09:46.879436,slurm_normal,1507108211.0,0,,1.0,main_w3_handler0,3275003,17021141,False,181209088,gemini.sqlite,,11076678.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 31553602}]","""1""","""SELECT rs_ids, aaf_esp_ea, impact, clinvar_disease_name, clinvar_sig FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""false""","""false""",32.0,,40958694.0,1507108207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-10-04 09:10:21.344024,112488.0,4.0
2017-09-26 01:46:59.693359,slurm_normal,1506390494.0,0,,1.0,main_w3_handler0,3042033,16930504,False,4565469184,gemini.sqlite,,10999940.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15 AND (aaf_exac_all < .001 OR aaf_1kg_all < .001 OR aaf_esp_all < .001) AND impact = 'missense_variant'""","""""","""""","""false""","""true""",32.0,,39042320.0,1506390430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-09-26 01:48:17.368867,102626.0,64.0
2017-09-26 01:51:56.467004,slurm_normal,1506390748.0,0,,1.0,main_w3_handler0,3042033,16930529,False,4565469184,gemini.sqlite,,10999967.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15 AND (aaf_exac_all < .001 OR aaf_1kg_all < .001 OR aaf_esp_all < .001) AND impact = 'missense_variant'""","""""","""""","""false""","""true""",32.0,,39042320.0,1506390727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-09-26 01:52:29.307755,102626.0,21.0
2017-09-26 01:51:13.963234,slurm_normal,1506390705.0,0,,1.0,main_w3_handler0,3042033,16930528,False,4565469184,gemini.sqlite,,10999966.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15 AND (aaf_exac_all < .001 OR aaf_1kg_all < .001 OR aaf_esp_all < .001) AND impact = 'missense_variant'""","""""","""""","""false""","""true""",32.0,,39042320.0,1506390684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-09-26 01:51:46.627411,102626.0,21.0
2017-09-26 01:50:20.431036,slurm_normal,1506390653.0,0,,1.0,main_w3_handler0,3042033,16930523,False,4565469184,gemini.sqlite,,10999960.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15 AND (aaf_exac_all < .001 OR aaf_1kg_all < .001 OR aaf_esp_all < .001) AND impact = 'missense_variant'""","""""","""""","""false""","""true""",32.0,,39042320.0,1506390630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-09-26 01:50:55.107808,102626.0,23.0
2017-09-26 01:49:14.671136,slurm_normal,1506390587.0,0,,1.0,main_w3_handler0,3042033,16930515,False,4565469184,gemini.sqlite,,10999953.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15 AND (aaf_exac_all < .001 OR aaf_1kg_all < .001 OR aaf_esp_all < .001) AND impact = 'missense_variant'""","""""","""""","""false""","""true""",32.0,,39042320.0,1506390565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-09-26 01:49:50.444190,102626.0,22.0
2017-09-26 01:52:40.488671,slurm_normal,1506390788.0,0,,1.0,main_w4_handler1,3042033,16930532,False,4565469184,gemini.sqlite,,10999968.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""any""",,"[{'src': 'hda', 'id': 30120672}]","""1""","""SELECT * FROM variants WHERE cadd_scaled > 15 AND (aaf_exac_all < .001 OR aaf_1kg_all < .001 OR aaf_esp_all < .001) AND impact = 'missense_variant'""","""""","""""","""false""","""true""",32.0,,39042320.0,1506390767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-09-26 01:53:10.384417,102626.0,21.0
2017-10-12 18:30:13.260736,slurm_normal,1507833044.0,0,,1.0,main_w3_handler1,2788253,17089797,False,257031168,gemini.sqlite,,11145836.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 31490305}]","""1""","""SELECT * FROM variants""","""""","""""","""false""","""false""",32.0,,40969650.0,1507833025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-10-12 18:30:50.667770,88312.0,19.0
2017-10-12 18:28:25.072119,slurm_normal,1507832922.0,0,,1.0,main_w3_handler1,2788253,17089794,False,257031168,gemini.sqlite,,11145834.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 31490305}]","""1""","""SELECT count(*) FROM variants""","""""","""""","""false""","""false""",32.0,,40969650.0,1507832917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-10-12 18:28:48.226234,88312.0,5.0
2017-10-13 02:17:59.736903,slurm_normal,1507861122.0,0,,1.0,main_w3_handler1,3264440,17092011,False,377870336,gemini.sqlite,,11148151.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""all""",,"[{'src': 'hda', 'id': 31671103}]","""1""","""SELECT * FROM variants""","""""","""""","""false""","""false""",32.0,,40969650.0,1507861084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-10-13 02:18:44.826037,88312.0,38.0
2017-12-26 07:54:54.460058,slurm_normal,1514274908.0,0,,1.0,main_w4_handler0,3375610,17897268,False,181023744,gemini.sqlite,,11971460,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 33085916}]","""1""","""SELECT gene,transcript,impact FROM variants WHERE filter is NULL and gene = 'TSC2'""","""""","""""","""false""","""false""",32.0,,42814603.0,1514274897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-12-26 07:55:10.742004,118066.0,11.0
