chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,genomeFastaFiles,genomeFastaFiles_filetype,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.multi_bridges_compute_resource,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1|__identifier__,parameters.input2|__identifier__,parameters.output_params.__current_case__,parameters.output_params.outFilterIntronMotifs,parameters.output_params.outSAMattributes,parameters.output_params.outSAMstrandField,parameters.output_params.output_params2.__current_case__,parameters.output_params.output_params2.outFilterMatchNmin,parameters.output_params.output_params2.outFilterMatchNminOverLread,parameters.output_params.output_params2.outFilterMismatchNmax,parameters.output_params.output_params2.outFilterMismatchNoverLmax,parameters.output_params.output_params2.outFilterMismatchNoverReadLmax,parameters.output_params.output_params2.outFilterMultimapNmax,parameters.output_params.output_params2.outFilterMultimapScoreRange,parameters.output_params.output_params2.outFilterScoreMin,parameters.output_params.output_params2.outFilterScoreMinOverLread,parameters.output_params.output_params2.outFilterType,parameters.output_params.output_params2.outSAMmapqUnique,parameters.output_params.output_params2.outSAMprimaryFlag,parameters.output_params.output_params2.outSAMunmapped,parameters.output_params.output_params2.output_select2,parameters.output_params.output_select,parameters.params.__current_case__,parameters.params.align.alignEndsType,parameters.params.align.alignIntronMax,parameters.params.align.alignIntronMin,parameters.params.align.alignMatesGapMax,parameters.params.align.alignSJDBoverhangMin,parameters.params.align.alignSJoverhangMin,parameters.params.align.alignSplicedMateMapLmin,parameters.params.align.alignSplicedMateMapLminOverLmate,parameters.params.align.alignTranscriptsPerReadNmax,parameters.params.align.alignTranscriptsPerWindowNmax,parameters.params.align.alignWindowsPerReadNmax,parameters.params.chim.__current_case__,parameters.params.chim.chimJunctionOverhangMin,parameters.params.chim.chimScoreDropMax,parameters.params.chim.chimScoreJunctionNonGTAG,parameters.params.chim.chimScoreMin,parameters.params.chim.chimScoreSeparation,parameters.params.chim.chimSegmentMin,parameters.params.chim.chim_select,parameters.params.seed.seedMultimapNmax,parameters.params.seed.seedNoneLociPerWindow,parameters.params.seed.seedPerReadNmax,parameters.params.seed.seedPerWindowNmax,parameters.params.seed.seedSearchLmax,parameters.params.seed.seedSearchStartLmax,parameters.params.seed.seedSearchStartLmaxOverLread,parameters.params.settingsType,parameters.quantMode,parameters.refGenomeSource.GTFconditional.GTFselect,parameters.refGenomeSource.GTFconditional.__current_case__,parameters.refGenomeSource.GTFconditional.genomeDir,parameters.refGenomeSource.GTFconditional.sjdbGTFfile.values,parameters.refGenomeSource.GTFconditional.sjdbOverhang,parameters.refGenomeSource.__current_case__,parameters.refGenomeSource.geneSource,parameters.refGenomeSource.genomeFastaFiles.values,parameters.refGenomeSource.sjdbGTFfile.values,parameters.refGenomeSource.sjdbOverhang,parameters.singlePaired.__current_case__,parameters.singlePaired.input.values,parameters.singlePaired.input1.values,parameters.singlePaired.input2.values,parameters.singlePaired.sPaired,refGenomeSource|sjdbGTFfile,refGenomeSource|sjdbGTFfile_filetype,runner_name,session_id,sjdbGTFfile,sjdbGTFfile_filetype,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-29 06:44:16.606203,slurm_multi,,,,main_w4_handler2,3302398,17252854,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8029943131,fastq.gz,,,11313280,slurm,,corral-repl,,0.0,no,,,"""905d8dbabc7411e7a383005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""20171006.A-CTRL1_R1.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",without-gtf,1.0,mm10,"[{'src': 'hda', 'id': 31943088}]",125,0.0,indexed,,,,0,,"[{'src': 'hda', 'id': 31943086}]",,single,789074569.0,gff,,,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-10-29 07:03:18.994621,108569,1142.388418
,,2017-08-12 20:00:50.524781,slurm_multi,,,,main_w4_handler2,3218701,16566554,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",23586699584,fastqsanger,22594894024.0,fastqsanger,10637718,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 30844295}]",150,0.0,indexed,,,,1,,"[{'src': 'hda', 'id': 30850519}]","[{'src': 'hda', 'id': 30850520}]",paired,1162051912.0,gff3,,38330834.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-08-12 20:08:52.022934,100624,481.498153
,,2017-06-01 23:19:52.746716,slurm_multi,,3153507220.0,fasta,main_w3_handler2,3094820,15993841,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3588164567,fastqsanger,,,10088532,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,None,Standard,intronMotif,0.0,0,0.66,10,0.3,1.0,10,1,0,0.66,false,255,false,false,yes,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 29525470}]","[{'src': 'hda', 'id': 29525471}]",100,0,,"[{'src': 'hda', 'id': 29508467}]",,single,,,,37758052.0,847928511.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-06-01 23:54:35.198650,105260,2082.451934
,,2017-07-07 00:09:45.551107,slurm_multi,,2776387546.0,fasta,main_w4_handler2,3184530,16278064,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",98861527,fastq.gz,,,10357493,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1067_S67_L002_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340493}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-08 01:06:48.311546,108667,89822.760439
,,2017-08-01 17:49:47.302379,slurm_multi,,543940825.0,fasta,main_w3_handler2,3202553,16480388,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6296318670,fastq,,,10549189,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,RemoveNoncanonical,Standard,intronMotif,0.0,0,0.66,10,0.3,1.0,10,1,0,0.66,false,255,false,false,yes,yes,2,false,6000,60,0,3,5,0,0.66,10000,100,10000,0.0,20,20,-1,0,10,20,yes,10000,10,1000,50,0,50,1.0,full,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30608281}]","[{'src': 'hda', 'id': 30716010}]",100,0,,"[{'src': 'hda', 'id': 30715863}]",,single,,,,39641589.0,68029817.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-08-01 17:50:28.767020,108848,41.464641
,,2017-05-27 18:33:35.232789,slurm_normal,,376557915.0,fasta,main_w3_handler1,3077909,15952650,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7330746629,fastqsanger,7330746629.0,fastqsanger,10050700.roundup,slurm,,corral-repl,,,,,,,"""/galaxy-repl/localdata/chrom/haeCon1.len""","""haeCon1""",,,1,,,,,,,,,,,,,,,,,,,no,1,,,,,,,,,,,,,,,,,,,,,,,,,,,star_fusion,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 29400385}]","[{'src': 'hda', 'id': 29400579}]",100,1,,"[{'src': 'hda', 'id': 29265127}]","[{'src': 'hda', 'id': 29265128}]",paired,,,,37667528.0,129403504.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-05-27 18:34:18.794269,10048,43.56148
,,2017-12-21 21:47:54.076641,slurm_multi,,1394657800.0,fasta,main_w4_handler2,3189796,17874935,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1459300871,fastq.gz,,,11947891,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30954773}]","[{'src': 'hda', 'id': 30930991}]",49,0,,"[{'src': 'hda', 'id': 33043733}]",,single,,,,41651981.0,438488130.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-12-21 21:50:32.389693,108865,158.313052
,,2017-12-22 14:07:08.357736,slurm_multi,,,,main_w3_handler2,3341910,17879604,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11123500057,fastqsanger,11034068273.0,fastqsanger,11955959,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,RemoveNoncanonical,Standard,intronMotif,1.0,,,,,,,,,,,,,,no,yes,2,false,0,21,0,3,5,0,0.66,1000,100,10000,1.0,,,,,,,no,10000,10,1000,50,0,50,1.0,full,"""true""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 32679416}]",100,0.0,indexed,,,,2,"[{'src': 'dce', 'id': 1199781}]",,,paired_collection,1151947379.0,gtf,,42479259.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-12-22 20:35:11.119980,117374,23282.762244
,,2018-01-12 08:06:38.168644,slurm_multi,,,,main_w4_handler2,3389497,18011696,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8145044476,fastqsanger,8145044476.0,fastqsanger,12091083,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 33269895}]",100,0.0,indexed,,,,1,,"[{'src': 'hda', 'id': 33274498}]","[{'src': 'hda', 'id': 33276774}]",paired,1151947379.0,gtf,,43108247.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-01-12 11:04:52.203637,119617,10694.034993000001
,,2017-07-07 00:09:24.750152,slurm_multi,,2776387546.0,fasta,main_w3_handler2,3184530,16278036,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",23908824,fastq.gz,,,10353348,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1079_S79_L002_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340538}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-07 12:22:32.315388,108667,43987.565236
,,2017-10-16 16:29:21.370039,slurm_multi,,479147230.0,fasta,main_w3_handler2,3283393,17114532,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2760823533,fastqsanger,2752971497.0,fastqsanger,11172522.roundup,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/main/files/021/676/dataset_21676928.dat""","""P_patens_v3.3""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 31675739}]","[{'src': 'hda', 'id': 31675346}]",100,1,,"[{'src': 'hda', 'id': 31680483}]","[{'src': 'hda', 'id': 31680482}]",paired,,,,41265341.0,158830332.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-10-16 18:26:26.288997,113395,7024.918958
,,2018-01-23 21:00:52.933679,slurm_multi,,,,main_w3_handler2,3373732,18138155,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",22911172160,fastqsanger,22911172160.0,fastqsanger,12217861,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",without-gtf,1.0,hg19,"[{'src': 'hda', 'id': 33373071}]",125,0.0,indexed,,,,1,,"[{'src': 'hda', 'id': 33372146}]","[{'src': 'hda', 'id': 33372147}]",paired,856413447.0,gtf,,43293385.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-01-23 21:13:27.819999,95059,754.8863200000001
,,2017-12-20 02:26:47.771980,slurm_multi,,387564294.0,fasta,main_w4_handler2,3369447,17854557,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5221323541,fastqsanger,,,11927291,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 32990047}]","[{'src': 'hda', 'id': 32990129}]",100,0,,"[{'src': 'hda', 'id': 32990341}]",,single,,,,42759989.0,148560567.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-12-20 02:28:33.234088,108344,105.462108
,,2017-07-11 12:26:41.207791,slurm_multi,,479147230.0,fasta,main_w3_handler2,3187576,16309472,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",429761929,fastqsanger,,,10377092,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30371677}]","[{'src': 'hda', 'id': 30369221}]",100,0,,"[{'src': 'hda', 'id': 30373063}]",,single,,,,39207517.0,243764897.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-11 12:32:22.217934,57637,341.010143
,,2017-06-02 14:16:23.863527,slurm_multi,,3153507220.0,fasta,main_w3_handler2,3137447,15999469,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3009028943,fastqsanger,,,10095641,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,1,,,,,,,,,,,,,,,,,,,no,1,,,,,,,,,,,,,,,,,,,,,,,,,,,star_fusion,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 29866113}]","[{'src': 'hda', 'id': 29866114}]",100,0,,"[{'src': 'hda', 'id': 29865207}]",,single,,,,38396913.0,1188673275.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-06-02 18:14:38.771160,102800,14294.907633
,,2017-07-07 00:10:00.007515,slurm_multi,,2776387546.0,fasta,main_w4_handler2,3184530,16278084,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",49291,fastq.gz,,,10358219,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1057_S57_L002_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340444}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-08 07:57:59.413554,108667,114479.40603900001
,,2017-09-07 10:01:44.686041,slurm_multi,,13438260.0,fasta,main_w4_handler2,3244931,16760234,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1318767424,fastqsanger.gz,,,10827279,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 31137991}]","[{'src': 'hda', 'id': 31137990}]",100,0,,"[{'src': 'hda', 'id': 31142306}]",,single,,,,40324719.0,2096034191.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-09-07 10:08:55.974203,111064,431.288162
,,2017-07-07 00:09:06.393334,slurm_multi,,2776387546.0,fasta,main_w4_handler2,3184530,16278014,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",78305213,fastq.gz,,,10349859,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1090_S90_L001_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340569}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-07 05:43:36.359291,108667,20069.965957
,,2018-02-11 07:37:09.380120,slurm_multi,,2789994497.0,fasta,main_w4_handler2,3339347,18341153,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",15667857946,fastqsanger,15667857946.0,fastqsanger,12425643,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10Patch4.len""","""mm10Patch4""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 33784023}]","[{'src': 'hda', 'id': 33792826}]",100,1,,"[{'src': 'hda', 'id': 32524163}]","[{'src': 'hda', 'id': 32524164}]",paired,,,,42529250.0,801386874.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-02-11 09:42:48.990931,66521,7539.6108110000005
,,2017-07-07 00:11:26.820767,slurm_multi,,2776387546.0,fasta,main_w4_handler2,3184530,16278217,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",41492753,fastq.gz,,,10361878,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1003_S3_L002_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340160}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-09 20:11:14.061995,108667,244787.24122800003
,,2017-09-28 06:43:35.121680,slurm_multi,,1056674538.0,fasta,main_w4_handler2,3266496,16955995,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7622149413,fastq.gz,7803746389.0,fastq.gz,11024488.roundup,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,2,false,0,21,0,3,5,0,0.66,10000,100,10000,1.0,,,,,,,no,10000,10,1000,50,0,50,1.0,full,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 31435798}]","[{'src': 'hda', 'id': 31435594}]",100,1,,"[{'src': 'hda', 'id': 31419492}]","[{'src': 'hda', 'id': 31419482}]",paired,,,,40863105.0,1673030491.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-09-28 06:45:31.992017,112273,116.870337
,,2017-09-28 11:52:23.892576,slurm_multi,,1539472986.0,fasta,main_w3_handler2,3269380,16959672,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1265087599,fastq.gz,,,11027672.roundup,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/xenTro2.len""","""xenTro2""",,,0,None,Standard,None,1.0,,,,,,,,,,,,,,no,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,,,,,,0,,"[{'src': 'hda', 'id': 31461096}]",,single,,,,40280249.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-09-28 11:57:39.623231,91720,315.730655
81587.0,len,2017-06-13 12:44:33.752433,slurm_multi,,3152288848.0,fasta,main_w3_handler2,3152166,16090157,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",650840162,fastqsanger,,,10177023,slurm,,corral-repl,,0.0,no,,,"""ef8cf1e6503511e79308005056a52a46""","""/galaxy-repl/main/files/020/279/dataset_20279157.dat""","""hg38""","""FASTQ Groomer on data 2 (OkuI, neg, rep1)""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30010775}]","[{'src': 'hda', 'id': 30005307}]",100,0,,"[{'src': 'hda', 'id': 30005145}]",,single,,,,,1230101879.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-06-13 15:23:12.036912,40569,9518.284479
,,2018-01-15 10:43:19.146616,slurm_multi,,841878399.0,fasta,main_w3_handler2,2521704,18037756,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4409795681,fastqsanger,,,12114890,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 33282857}]","[{'src': 'hda', 'id': 33282859}]",100,0,,"[{'src': 'hda', 'id': 33300923}]",,single,,,,43201939.0,56409515.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-01-15 10:44:31.741798,74314,72.59518200000001
,,2017-08-03 07:39:08.632219,slurm_multi,,453609226.0,fasta,main_w4_handler2,1385500,16495355,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4019437244,fastqsanger,4022383864.0,fastqsanger,10564849,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/gasAcu1.len""","""gasAcu1""",,,0,None,Standard,None,1.0,,,,,,,,,,,,,,no,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30743225}]","[{'src': 'hda', 'id': 30743446}]",99,1,,"[{'src': 'hda', 'id': 30730245}]","[{'src': 'hda', 'id': 30730335}]",paired,,,,39585532.0,5532358.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-08-03 07:40:10.383779,33161,61.751560000000005
,,2017-06-26 23:14:26.025908,slurm_multi,,2842837202.0,fasta,main_w3_handler2,3172579,16193705,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",41305883,fastqsanger,,,10270009,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30169925}]","[{'src': 'hda', 'id': 30169899}]",100,0,,"[{'src': 'hda', 'id': 30169884}]",,single,,,,38929858.0,636108716.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-06-26 23:24:41.044321,108077,615.018413
,,2018-02-20 07:51:37.148753,slurm_multi,,1255370785.0,fasta,main_w4_handler2,3426741,18443938,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9198079314,fastqsanger,9198079314.0,fastqsanger,12538957,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal5.len""","""galGal5""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 33953399}]","[{'src': 'hda', 'id': 33812794}]",74,1,,"[{'src': 'hda', 'id': 33945489}]","[{'src': 'hda', 'id': 33945491}]",paired,,,,44023034.0,15904393.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-02-20 07:53:20.940906,97200,103.79215300000001
,,2017-06-02 14:16:21.236518,slurm_multi,,3153507220.0,fasta,main_w4_handler2,3137447,15999466,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3652288519,fastqsanger,,,10095032,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,1,,,,,,,,,,,,,,,,,,,no,1,,,,,,,,,,,,,,,,,,,,,,,,,,,star_fusion,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 29866113}]","[{'src': 'hda', 'id': 29866114}]",100,0,,"[{'src': 'hda', 'id': 29865204}]",,single,,,,38396913.0,1188673275.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-06-02 17:03:38.839796,102800,10037.603278
