comp_rod_bind_0|comp_input_rod,comp_rod_bind_0|comp_input_rod_filetype,create_time,dbsnp_input_rod,dbsnp_input_rod_filetype,destination_id,exit_code,gatk_param_type|input_exclude_interval_repeat_0|input_exclude_intervals,gatk_param_type|input_exclude_interval_repeat_0|input_exclude_intervals_filetype,gatk_param_type|input_interval_repeat_0|input_intervals,gatk_param_type|input_interval_repeat_0|input_intervals_filetype,handler,history_id,id,imported,info,input_bam,input_bam_filetype,input_interval_repeat_0|input_intervals,input_interval_repeat_0|input_intervals_filetype,input_variant,input_variant_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.additional_annotations,parameters.annotation_group,parameters.annotations_type.__current_case__,parameters.annotations_type.annotations,parameters.annotations_type.annotations_type_selector,parameters.chromInfo,parameters.comp_rod_bind,parameters.dbkey,parameters.dbsnp_rod_bind_type.__current_case__,parameters.dbsnp_rod_bind_type.dbsnp_input_rod,parameters.dbsnp_rod_bind_type.dbsnp_input_rod.values,parameters.dbsnp_rod_bind_type.dbsnp_rod_bind_type_selector,parameters.dbsnp_rod_bind_type.dbsnp_rod_name,parameters.exclude_annotations,parameters.expressions,parameters.family_string,parameters.gatk_param_type.__current_case__,parameters.gatk_param_type.baq,parameters.gatk_param_type.baq_gap_open_penalty,parameters.gatk_param_type.default_base_qualities,parameters.gatk_param_type.disable_experimental_low_memory_sharding,parameters.gatk_param_type.downsampling_type.__current_case__,parameters.gatk_param_type.downsampling_type.downsampling_type_selector,parameters.gatk_param_type.gatk_param_type_selector,parameters.gatk_param_type.input_exclude_interval_repeat,parameters.gatk_param_type.input_interval_repeat,parameters.gatk_param_type.interval_merging,parameters.gatk_param_type.interval_set_rule,parameters.gatk_param_type.non_deterministic_random_seed,parameters.gatk_param_type.pedigree,parameters.gatk_param_type.pedigree_string_repeat,parameters.gatk_param_type.pedigree_validation_type,parameters.gatk_param_type.read_filter,parameters.gatk_param_type.read_group_black_list_repeat,parameters.gatk_param_type.use_original_qualities,parameters.gatk_param_type.validation_strictness,parameters.mendel_violation_genotype_quality_threshold,parameters.reference_source.__current_case__,parameters.reference_source.input_bam,parameters.reference_source.input_bam.values,parameters.reference_source.input_variant,parameters.reference_source.input_variant.values,parameters.reference_source.input_variant_bti,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.resource_rod_bind,parameters.snpEff_rod_bind_type.__current_case__,parameters.snpEff_rod_bind_type.snpEff_rod_bind_type_selector,ref_file,ref_file_filetype,resource_rod_bind_0|resource_input_rod,resource_rod_bind_0|resource_input_rod_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-02-03 14:05:17.084239,10796220779.0,vcf,rodeo_normal,,,,,,main_w1_handler1,2079025,8656375,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,39945,vcf,2630153.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,17294287.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,3199905909.0,fasta,,,,19622992,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-02-03 14:12:08.378475,50891.0,411.294236
,,2015-10-18 21:13:43.462369,140673.0,vcf,slurm_normal,,,,,,main_w1_handler0,2475941,10633142,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,140673,vcf,4893764.roundup,slurm,,corral-repl,,[],,1.0,['SnpEff'],choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",1,21604258.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,,,,,,25760774,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-10-18 21:14:54.477139,46716.0,71.01477
,,2015-11-30 05:07:28.043045,140861432.0,vcf,slurm_normal,,,,,,main_w2_handler0,2425275,11039888,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2044658,vcf,5295443.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""",1,22214484.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,380710511.0,fasta,,,,26428762,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-11-30 05:09:52.902886,67460.0,144.85984100000002
,,2015-12-03 12:46:42.240568,1625.0,vcf,slurm_normal,,,,,,main_w2_handler1,2525580,11076602,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2044658,vcf,5328994.roundup,slurm,,corral-repl,,[],,1.0,['BaseCounts'],choose,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""",1,22280057.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,380710511.0,fasta,,,,26428762,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-12-03 12:49:23.889414,67460.0,161.64884600000002
,,2015-02-03 13:04:11.406258,10796220779.0,vcf,rodeo_normal,,,,,,main_w2_handler0,2079025,8656153,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2175801,vcf,2629761.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,17294287.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,3199905909.0,fasta,,,,19622992,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-02-03 13:09:53.721129,50891.0,342.31487100000004
,,2015-09-18 18:30:38.325647,,,slurm_normal,,,,,,main_w2_handler1,2441232,10356492,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,662157,vcf,4638797.roundup,slurm,,corral-repl,,[],,1.0,['SnpEff'],choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",0,,,exclude_dbsnp,,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,,,,,,25209238,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-09-18 18:32:23.138466,,104.812819
,,2015-11-30 19:37:40.643105,19039.0,vcf,slurm_normal,,,,,,main_w2_handler0,2519303,11046341,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,19039,vcf,5301604.roundup,slurm,,corral-repl,,[],,1.0,"['BaseCounts', 'SnpEff']",choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",1,22165432.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,,,,,,26420598,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-11-30 19:40:57.404617,2273.0,196.761512
,,2015-07-01 16:23:13.673292,23482891.0,vcf,slurm_normal,,,,,,main_w1_handler0,2360904,9775554,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6040047539.0,bam,,,23482891,vcf,4077991.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",1,20198252.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",0.0,20198239.0,,20198252.0,,False,hg_g1k_v37,,cached,[],0,exclude_snpEff,,,,,,22948662,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-07-01 16:25:46.444282,50992.0,152.77099
,,2014-11-26 08:57:10.303911,10796220779.0,vcf,rodeo_normal,,,,,,main_w2_handler0,2079025,8255142,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,995183,vcf,2121963.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,17294287.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,3199905909.0,fasta,,,,19622992,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-11-26 09:14:31.618100,50891.0,1041.3141890000002
,,2015-02-05 10:02:16.828423,10796220779.0,vcf,rodeo_normal,,,,,,main_w2_handler1,2079025,8668337,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",63834113.0,bam,,,2175801,vcf,2652054.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,17294287.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",1.0,18418443.0,,18394971.0,,False,17169943,,history,[],0,exclude_snpEff,3199905909.0,fasta,,,,19622992,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-02-05 10:05:08.124096,50891.0,171.29567300000002
,,2015-04-13 08:37:28.475748,17479659.0,vcf,slurm_normal,,,,,,main_w2_handler0,2242161,9214072,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,17479659,vcf,3495955.roundup,slurm,,corral-repl,,[],,1.0,['FisherStrand'],choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",1,19023377.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,,,,,,22414257,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-04-13 08:40:05.453888,61078.0,156.97814
,,2014-12-15 23:02:19.845907,420895531.0,vcf,rodeo_normal,,,,,,main_w1_handler0,2149527,8421151,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,420895531,vcf,2321200.roundup,slurm,,corral-repl,,[],,1.0,SnpEff,choose,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""",[],"""hg19Patch10""",1,17965807.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,3189750467.0,fasta,,,,20069580,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-12-15 23:04:35.010448,50040.0,135.164541
,,2015-11-29 19:27:05.436685,7572857398.0,vcf,slurm_normal,,,,,,main_w1_handler0,2521531,11037963,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",21613833.0,bam,,,106892,vcf,5293262.roundup,slurm,,corral-repl,,[],"[""Standard"", ""RankSumTest""]",1.0,"['AlleleBalance', 'BaseCounts', 'BaseQualityRankSumTest', 'FisherStrand', 'GCContent', 'HaplotypeScore', 'SnpEff']",choose,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,22210818.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",1.0,22207000.0,,22210805.0,,False,22205939,,history,[],0,exclude_snpEff,3199905909.0,fasta,,,,26445157,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-11-29 19:32:04.742462,74214.0,299.30577700000003
,,2015-02-03 13:18:14.609232,10796220779.0,vcf,rodeo_normal,,,,,,main_w2_handler1,2079025,8656201,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,39945,vcf,2629862.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,17294287.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,3199905909.0,fasta,,,,19622992,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-02-03 13:21:40.612456,50891.0,206.00322400000002
,,2015-12-10 19:03:00.933842,,,reserved,,,,,,main_w1_handler2,2535055,11143758,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,69118719,vcf,5412790.roundup,slurm,,corral-repl,,[],"[""Standard""]",1.0,['SnpEff'],choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",0,,,exclude_dbsnp,,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,,,,,,26502901,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-12-10 19:04:25.673503,5254.0,84.73966100000001
,,2015-10-18 19:43:40.536926,,,slurm_normal,,,,,,main_w1_handler2,2475941,10632462,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,140673,vcf,4892824.roundup,slurm,,corral-repl,,[],,1.0,"['AlleleBalance', 'AlleleBalanceBySample', 'BaseCounts', 'BaseQualityRankSumTest', 'ChromosomeCounts', 'DepthOfCoverage', 'DepthPerAlleleBySample', 'FisherStrand', 'GCContent', 'HaplotypeScore', 'HardyWeinberg', 'HomopolymerRun', 'InbreedingCoeff', 'IndelType', 'LowMQ', 'MVLikelihoodRatio', 'MappingQualityRankSumTest', 'MappingQualityZero', 'MappingQualityZeroBySample', 'MappingQualityZeroFraction', 'NBaseCount', 'QualByDepth', 'RMSMappingQuality', 'ReadDepthAndAllelicFractionBySample', 'ReadPosRankSumTest', 'SampleList', 'SnpEff', 'SpanningDeletions', 'TechnologyComposition']",choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",0,,,exclude_dbsnp,,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,,,,,,25760774,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-10-18 19:45:33.223742,46716.0,112.68681600000001
,,2015-12-06 10:13:23.027722,1625.0,vcf,slurm_normal,,,,,,main_w2_handler0,2425275,11102665,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2044658,vcf,5362871.roundup,slurm,,corral-repl,,[],,1.0,['BaseCounts'],choose,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""",1,22287498.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,380710511.0,fasta,,,,26428762,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-12-06 10:14:54.639888,67460.0,91.612166
,,2015-10-27 06:40:33.773734,14173836.0,vcf,slurm_normal,,,,,,main_w1_handler2,2106308,10741563,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,14173836,vcf,5001350.roundup,slurm,,corral-repl,,[],,,,,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""",1,21762498.0,,set_dbsnp,dbsnp,"[""FisherStrand""]",[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,379466370.0,fasta,,,,25914199,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-10-27 06:45:55.078866,49852.0,321.305132
,,2015-12-03 04:21:06.118752,1625.0,vcf,slurm_normal,,,,,,main_w1_handler0,2525580,11073251,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2044658,vcf,5325776.roundup,slurm,,corral-repl,,[],,1.0,['BaseCounts'],choose,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""",1,22267743.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,380710511.0,fasta,,,,26428762,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-12-03 04:23:34.789643,67460.0,148.670891
,,2015-04-09 11:19:56.722476,17479659.0,vcf,slurm_normal,,,,,,main_w2_handler0,2242161,9179072,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,17479659,vcf,3458478.roundup,slurm,,corral-repl,,[],,1.0,"['DepthOfCoverage', 'FisherStrand', 'MappingQualityRankSumTest', 'QualByDepth', 'ReadPosRankSumTest']",choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",1,19023377.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,,,,,,22343409,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-04-09 11:22:03.918480,61078.0,127.196004
,,2015-12-10 19:19:00.168400,,,reserved,,,,,,main_w1_handler2,2535055,11144212,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,69118719,vcf,5413052.roundup,slurm,,corral-repl,,[],"[""Standard""]",1.0,['GCContent'],choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",0,,,exclude_dbsnp,,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,,,,,,26502901,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-12-10 19:20:32.419688,5254.0,92.251288
,,2015-12-03 18:24:00.137872,1625.0,vcf,slurm_normal,,,,,,main_w1_handler2,2525580,11080436,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2044658,vcf,5333926.roundup,slurm,,corral-repl,,[],,1.0,['BaseCounts'],choose,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""",1,22280057.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,380710511.0,fasta,,,,26428762,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-12-03 18:26:37.414399,67460.0,157.27652700000002
,,2015-12-03 04:17:20.961409,1625.0,vcf,slurm_normal,,,,,,main_w1_handler1,2525580,11073243,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2044658,vcf,5325755.roundup,slurm,,corral-repl,,[],,1.0,['BaseCounts'],choose,"""/galaxy-repl/localdata/chrom/?.len""",[],"""?""",1,22267743.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,exclude_snpEff,380710511.0,fasta,,,,26428762,error,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-12-03 04:20:07.279117,67460.0,166.317708
